time/episodes,rollout/ep_rew_mean,rollout/ep_len_mean,cv/rollout_cv_value,time/fps,cv/rollout_cv_count,time/total_timesteps,time/time_elapsed,train/learning_rate,train/critic_loss,train/actor_loss,train/n_updates
1980,-5.361671739999999,50.0,12911.685597281903,226,18469,99000,437,0.001,0.005318416953086853,1.7176870107650757,88950
1984,-5.347779700000001,50.0,12937.906665593386,226,18502,99200,438,0.001,0.004830396552570164,1.6907267785072326,89150
1988,-5.307324640000001,50.0,12944.811877470464,226,18515,99400,439,0.001,0.004500695862807333,1.7308838224411012,89350
1992,-5.31237667,50.0,12951.589469034225,226,18527,99600,439,0.001,0.004670680717099458,1.7548347330093383,89550
1996,-5.29447048,50.0,12963.869450952858,226,18543,99800,440,0.001,0.004056881191208958,1.7090013766288756,89750
2000,-5.304359110000002,50.0,12976.580457352102,226,18560,100000,441,0.001,0.004784712814725935,1.758287627696991,89950
2004,-5.36447316,50.0,13005.150391366333,226,18595,100200,442,0.001,0.0040926747024059296,1.7262135219573975,90150
2008,-5.373470629999999,50.0,13018.53261905536,226,18616,100400,443,0.001,0.006112749227322638,1.7541931986808776,90350
2012,-5.378411769999999,50.0,13036.165632717311,226,18638,100600,444,0.001,0.005083866948261857,1.7359515571594237,90550
2016,-5.3216884900000005,50.0,13045.14526169002,226,18654,100800,446,0.001,0.005889714024960995,1.7667202925682068,90750
2020,-5.36277045,50.0,13076.231161277741,225,18689,101000,447,0.001,0.0052316461410373445,1.7400796389579773,90950
2024,-5.3804822,50.0,13089.884752109647,225,18708,101200,448,0.001,0.005091945836320519,1.749017951488495,91150
2028,-5.40552804,50.0,13105.326531462371,225,18729,101400,449,0.001,0.006021346114575863,1.743070433139801,91350
2032,-5.488234379999999,50.0,13128.513757653534,225,18759,101600,450,0.001,0.004230873738415539,1.7728401613235474,91550
2036,-5.48296163,50.0,13149.152253840119,225,18779,101800,451,0.001,0.003765279417857528,1.7407920289039611,91750
2040,-5.4674099,50.0,13159.826966736466,225,18798,102000,452,0.001,0.00511250282637775,1.7751991963386535,91950
2044,-5.461066979999999,50.0,13167.771843649447,225,18808,102200,453,0.001,0.004979927763342857,1.7853929996490479,92150
2048,-5.5156181900000005,50.0,13190.047957461327,225,18836,102400,454,0.001,0.005753415380604565,1.7834597945213317,92350
2052,-5.54040657,50.0,13200.114509280771,225,18855,102600,455,0.001,0.004628997007384897,1.7893618822097779,92550
2056,-5.5600182600000005,50.0,13209.666581314057,225,18868,102800,456,0.001,0.005192922032438219,1.7272358703613282,92750
2060,-5.5747266899999985,50.0,13220.90818689391,225,18882,103000,457,0.001,0.006761569008231163,1.7442923927307128,92950
2064,-5.550292499999999,50.0,13235.220139496028,225,18898,103200,458,0.001,0.0038005217933095993,1.786235728263855,93150
2068,-5.463293629999999,50.0,13240.818644251674,225,18909,103400,459,0.001,0.006390920863486827,1.8062049651145935,93350
2072,-5.4652549000000015,50.0,13255.39404913038,225,18930,103600,460,0.001,0.0053022630093619225,1.744177463054657,93550
2076,-5.494439760000001,50.0,13277.611228186637,224,18954,103800,461,0.001,0.0050272201257757845,1.770364055633545,93750
2080,-5.424846779999999,50.0,13287.745448581874,224,18971,104000,462,0.001,0.005243241898715496,1.7789760208129883,93950
2084,-5.3907875899999995,50.0,13298.903411924839,224,18989,104200,463,0.001,0.005761907235719264,1.7505550789833069,94150
2088,-5.39488451,50.0,13308.52038846165,224,19008,104400,464,0.001,0.00623939901124686,1.7679057908058167,94350
2092,-5.5015602,50.0,13330.244172111154,224,19035,104600,465,0.001,0.005655895015224815,1.805781795978546,94550
2096,-5.4630712500000005,50.0,13334.927682299167,224,19045,104800,466,0.001,0.005528512867167592,1.7961365723609923,94750
2100,-5.4278325800000005,50.0,13349.595016326755,224,19067,105000,467,0.001,0.004941938519477844,1.7444110560417174,94950
2104,-5.3767024800000005,50.0,13375.25910890475,224,19090,105200,468,0.001,0.004709674273617566,1.77436856508255,95150
2108,-5.410260449999999,50.0,13403.613236095756,224,19119,105400,469,0.001,0.005696367966011167,1.7776024007797242,95350
2112,-5.47551051,50.0,13444.007248204201,224,19153,105600,470,0.001,0.004756790394894779,1.7560392785072327,95550
2116,-5.520446489999999,50.0,13464.359069533646,224,19178,105800,471,0.001,0.006050531873479485,1.7849003863334656,95750
2120,-5.525997079999999,50.0,13482.07935936004,224,19200,106000,472,0.001,0.00477978412527591,1.7993869614601135,95950
2124,-5.50166199,50.0,13499.202529661357,224,19218,106200,473,0.001,0.004976063021458686,1.7524478769302367,96150
2128,-5.471976360000001,50.0,13510.466769903898,223,19234,106400,475,0.001,0.005047298762947321,1.7940144157409668,96350
2132,-5.402188229999999,50.0,13523.564281214029,223,19246,106600,476,0.001,0.005073371334001422,1.8010256147384645,96550
2136,-5.43787933,50.0,13541.53063751012,223,19270,106800,477,0.001,0.004721402795985341,1.754283468723297,96750
2140,-5.394989890000001,50.0,13551.47528602928,223,19286,107000,478,0.001,0.00447590206284076,1.7545446586608886,96950
2144,-5.41680337,50.0,13559.197640601546,223,19301,107200,479,0.001,0.005367571425158531,1.7994244503974914,97150
2148,-5.3531473300000005,50.0,13579.44429518655,223,19324,107400,480,0.001,0.005337836993858218,1.7651349425315856,97350
2152,-5.314362540000001,50.0,13586.638171128929,223,19333,107600,480,0.001,0.003968025662470609,1.7644057083129883,97550
2156,-5.3887314800000015,50.0,13616.630948245525,223,19362,107800,481,0.001,0.005135289169847965,1.7665060067176819,97750
2160,-5.3888080500000015,50.0,13627.99567342177,223,19380,108000,482,0.001,0.005296556316316128,1.7994351768493653,97950
2164,-5.431953699999999,50.0,13643.022253852338,223,19404,108200,483,0.001,0.00582708421163261,1.7747316932678223,98150
2168,-5.48587356,50.0,13658.935133930296,223,19421,108400,484,0.001,0.004683990026824176,1.800723693370819,98350
2172,-5.41860635,50.0,13662.01364697516,223,19429,108600,485,0.001,0.00449563127476722,1.7921482610702515,98550
2176,-5.421100879999999,50.0,13679.230314400047,223,19451,108800,486,0.001,0.004807225582189858,1.8066596627235412,98750
2180,-5.383851859999998,50.0,13687.095602557063,223,19462,109000,487,0.001,0.004918879915494472,1.7870886898040772,98950
2184,-5.352985599999999,50.0,13699.137853294611,223,19478,109200,488,0.001,0.005114253819920122,1.791881275177002,99150
2188,-5.370286199999999,50.0,13719.869538985193,223,19505,109400,489,0.001,0.004000949484761805,1.7882189774513244,99350
2192,-5.32194737,50.0,13735.858425676823,223,19525,109600,490,0.001,0.004432428944855928,1.8038479781150818,99550
2196,-5.35018811,50.0,13747.664896525443,223,19538,109800,490,0.001,0.005824740123935044,1.805985813140869,99750
2200,-5.35603586,50.0,13758.338176172227,223,19555,110000,491,0.001,0.004852586933411658,1.8151929140090943,99950
2204,-5.29465554,50.0,13763.494080450386,223,19562,110200,492,0.001,0.0042599983420222995,1.773515794277191,100150
2208,-5.284992960000002,50.0,13782.744039367884,223,19582,110400,493,0.001,0.0037426967942155898,1.8066679286956786,100350
2212,-5.20583736,50.0,13798.389957599342,223,19600,110600,494,0.001,0.004516706832218915,1.810392642021179,100550
2216,-5.190890240000001,50.0,13812.996607340872,223,19620,110800,495,0.001,0.0043318352475762364,1.8013268136978149,100750
2220,-5.190420370000001,50.0,13828.789046101272,223,19639,111000,496,0.001,0.0037035471643321214,1.8064033007621765,100950
2224,-5.209327460000001,50.0,13842.222817089409,223,19659,111200,497,0.001,0.003789613014087081,1.842007989883423,101150
2228,-5.235535799999999,50.0,13850.489855535328,223,19676,111400,498,0.001,0.004946699861902743,1.8551690244674683,101350
2232,-5.30867991,50.0,13871.246127441525,223,19701,111600,499,0.001,0.003719321242533624,1.8078360486030578,101550
2236,-5.30877463,50.0,13887.527081754059,223,19715,111800,500,0.001,0.004621608753222972,1.8476340436935426,101750
2240,-5.330899850000001,50.0,13899.030523523688,223,19733,112000,501,0.001,0.004342980948276818,1.833814423084259,101950
2244,-5.379252090000001,50.0,13918.331195473671,223,19751,112200,501,0.001,0.004483680706471205,1.80379962682724,102150
2248,-5.32754693,50.0,13924.754448078573,223,19763,112400,502,0.001,0.005691682011820376,1.854014813899994,102350
2252,-5.41982671,50.0,13942.835223600268,223,19786,112600,503,0.001,0.004729489516466856,1.855211148262024,102550
2256,-5.35116889,50.0,13958.729900527745,223,19806,112800,504,0.001,0.005730127296410501,1.8437137365341187,102750
2260,-5.38206133,50.0,13974.603817909956,223,19823,113000,505,0.001,0.004808660917915404,1.8418875169754028,102950
2264,-5.43151359,50.0,13996.943184375763,223,19853,113200,506,0.001,0.004286781230475754,1.8338092875480652,103150
2268,-5.45981613,50.0,14017.606955785304,223,19875,113400,507,0.001,0.005208504521287977,1.8529441571235656,103350
2272,-5.513031119999999,50.0,14033.623132310808,223,19897,113600,508,0.001,0.004135919061955064,1.8568178248405456,103550
2276,-5.44395569,50.0,14040.779854640365,223,19907,113800,509,0.001,0.004128146511502564,1.8651109552383422,103750
2280,-5.484680640000001,50.0,14048.742120433599,223,19922,114000,510,0.001,0.0038178959768265484,1.7946149611473083,103950
2284,-5.519576450000001,50.0,14065.950413644314,223,19943,114200,511,0.001,0.005068240952678025,1.8472506952285768,104150
2288,-5.469843240000001,50.0,14072.728767424822,223,19954,114400,512,0.001,0.0041226565279066565,1.8338365292549133,104350
2292,-5.46417844,50.0,14088.573005210608,223,19969,114600,513,0.001,0.0042035134974867105,1.854110496044159,104550
2296,-5.480325019999999,50.0,14105.6909077093,223,19987,114800,514,0.001,0.004217246810439974,1.8721699047088622,104750
2300,-5.46435968,50.0,14114.959790319204,223,20004,115000,515,0.001,0.004526392270345241,1.8035934662818909,104950
2304,-5.505444739999999,50.0,14124.68389736861,222,20018,115200,516,0.001,0.00462579324375838,1.8468499851226807,105150
2308,-5.52104556,50.0,14147.277453575283,222,20042,115400,517,0.001,0.003601326998323202,1.826435785293579,105350
2312,-5.524213610000001,50.0,14157.975332796574,222,20057,115600,518,0.001,0.007698168745264411,1.8317804288864137,105550
2316,-5.5639937999999995,50.0,14181.474848546088,222,20082,115800,519,0.001,0.0048868198273703456,1.8651028203964233,105750
2320,-5.57532481,50.0,14203.54432425648,222,20111,116000,520,0.001,0.0033990492019802332,1.8363426280021669,105950
2324,-5.578422730000001,50.0,14220.292299695313,222,20136,116200,521,0.001,0.0036547804391011598,1.8432063746452332,106150
2328,-5.548693830000001,50.0,14233.316719189286,222,20152,116400,522,0.001,0.003792305535171181,1.8808521032333374,106350
2332,-5.5180951700000005,50.0,14251.838121414185,222,20174,116600,523,0.001,0.0053386787418276075,1.8270146083831786,106550
2336,-5.49966744,50.0,14271.192881096154,222,20197,116800,524,0.001,0.003416586492676288,1.8410522747039795,106750
2340,-5.539960130000001,50.0,14296.916486877948,222,20228,117000,524,0.001,0.0034704360761679707,1.8549584078788757,106950
2344,-5.58100673,50.0,14319.654627978802,222,20255,117200,526,0.001,0.0036712330160662532,1.900860607624054,107150
2348,-5.5794127300000005,50.0,14327.730886220932,222,20268,117400,526,0.001,0.004027575911022723,1.8455589461326598,107350
2352,-5.54081273,50.0,14341.57339220494,222,20287,117600,527,0.001,0.005109987147152424,1.8312951636314392,107550
2356,-5.54526895,50.0,14360.970740240067,222,20309,117800,528,0.001,0.005475980713963508,1.8899482631683349,107750
2360,-5.469136409999999,50.0,14363.726765580475,222,20313,118000,529,0.001,0.0040997243672609325,1.8730717396736145,107950
2364,-5.3879715699999995,50.0,14379.182845775038,222,20336,118200,530,0.001,0.004030575139913708,1.853399920463562,108150
2368,-5.35103929,50.0,14399.072558395565,222,20355,118400,531,0.001,0.004868975505232811,1.888373076915741,108350
2372,-5.34392785,50.0,14417.21020705998,222,20381,118600,532,0.001,0.003940211697481572,1.874214322566986,108550
2376,-5.4409696499999995,50.0,14442.756739739329,222,20417,118800,533,0.001,0.004122063121758402,1.8625467324256897,108750
2380,-5.41788741,50.0,14460.63543478027,222,20438,119000,534,0.001,0.005256592989899218,1.8457097029685974,108950
2384,-5.4205623,50.0,14484.194550387561,222,20462,119200,534,0.001,0.0035964882094413043,1.8413864850997925,109150
2388,-5.487505270000001,50.0,14503.39433740452,222,20485,119400,535,0.001,0.003919745336752385,1.8523395562171936,109350
2392,-5.456115080000001,50.0,14515.655220974237,222,20502,119600,536,0.001,0.004123557261191308,1.8870716881752014,109550
2396,-5.4866455300000005,50.0,14534.10381884873,222,20523,119800,537,0.001,0.004151133296545595,1.8536085820198058,109750
2400,-5.51697208,50.0,14554.991621624678,222,20552,120000,538,0.001,0.0054083380824886266,1.8533030796051024,109950
2404,-5.541285840000001,50.0,14576.515894934535,222,20576,120200,539,0.001,0.003565845284610987,1.8350666785240173,110150
2408,-5.484310879999998,50.0,14589.146197583526,222,20593,120400,540,0.001,0.004249898460693657,1.8665837860107422,110350
2412,-5.50757335,50.0,14606.387301921844,222,20613,120600,541,0.001,0.004514385401271284,1.8659126663208008,110550
2416,-5.42863296,50.0,14615.823054462671,222,20630,120800,542,0.001,0.0038576222490519286,1.8439319801330567,110750
2420,-5.430718650000001,50.0,14635.7649753578,222,20653,121000,543,0.001,0.004309203801676631,1.851147084236145,110950
2424,-5.386147999999999,50.0,14647.388782698661,222,20668,121200,543,0.001,0.004042269138153642,1.878070514202118,111150
2428,-5.37695946,50.0,14660.190120462328,222,20684,121400,544,0.001,0.003664041568990797,1.8570144176483154,111350
2432,-5.34055921,50.0,14674.725599236786,222,20703,121600,545,0.001,0.004671625909395516,1.8694622921943664,111550
2436,-5.344916660000003,50.0,14689.635728236288,222,20725,121800,546,0.001,0.004276942482683808,1.8812351846694946,111750
2440,-5.289697789999999,50.0,14703.181711580604,222,20743,122000,547,0.001,0.004209560833405703,1.883120129108429,111950
2444,-5.2267819,50.0,14710.049352768809,222,20755,122200,548,0.001,0.0047784489626064896,1.8836481714248656,112150
2448,-5.22884866,50.0,14720.875359218568,222,20768,122400,548,0.001,0.003946878949645907,1.863624722957611,112350
2452,-5.24814898,50.0,14741.880234405398,223,20794,122600,549,0.001,0.003398565456736833,1.8835811948776244,112550
2456,-5.25850998,50.0,14757.532278288156,223,20818,122800,550,0.001,0.004124108008109033,1.8885084891319275,112750
2460,-5.3687998200000004,50.0,14772.83007466048,223,20841,123000,551,0.001,0.004167630246374756,1.8661113047599793,112950
2464,-5.43163585,50.0,14794.406928099692,223,20872,123200,552,0.001,0.0037949177343398334,1.8731011486053466,113150
2468,-5.4496777100000005,50.0,14806.42019117251,223,20890,123400,553,0.001,0.0032814690633676947,1.886751163005829,113350
2472,-5.476455020000002,50.0,14829.531281802803,223,20914,123600,554,0.001,0.003476121996063739,1.8863848042488098,113550
2476,-5.4433307300000005,50.0,14843.889137718827,223,20941,123800,555,0.001,0.003528876358177513,1.8990295577049254,113750
2480,-5.48638088,50.0,14859.415517609566,223,20963,124000,555,0.001,0.003478433154523373,1.887751474380493,113950
2484,-5.47939152,50.0,14876.797637220472,223,20990,124200,556,0.001,0.0034563132585026324,1.8868251037597656,114150
2488,-5.44909539,50.0,14891.310394648463,223,21011,124400,557,0.001,0.003185700923204422,1.8796558690071106,114350
2492,-5.427687590000001,50.0,14897.699999079108,223,21024,124600,558,0.001,0.004435130069032312,1.8963450384140015,114550
2496,-5.437148489999999,50.0,14917.305196572095,223,21045,124800,559,0.001,0.0045797562552616,1.8829964184761048,114750
2500,-5.466516620000001,50.0,14939.468955814838,223,21067,125000,560,0.001,0.0037368230358697475,1.8977865290641784,114950
2504,-5.490268329999999,50.0,14958.914205189794,223,21089,125200,561,0.001,0.002941189727280289,1.8918563389778138,115150
2508,-5.507280980000002,50.0,14970.994979497045,222,21105,125400,562,0.001,0.003242688882164657,1.9278965711593627,115350
2512,-5.570993050000001,50.0,14998.934310991317,222,21135,125600,563,0.001,0.003481496179010719,1.8836662673950195,115550
2516,-5.62343972,50.0,15016.688896972686,222,21160,125800,564,0.001,0.0042213200451806186,1.9093277978897094,115750
2520,-5.592975749999999,50.0,15032.486543737352,222,21179,126000,565,0.001,0.00383811156032607,1.92088241815567,115950
2524,-5.63541325,50.0,15048.912497676909,222,21202,126200,566,0.001,0.004170055971480906,1.9183175301551818,116150
2528,-5.719335729999999,50.0,15071.971296474338,222,21229,126400,567,0.001,0.004179633592721075,1.9143772363662719,116350
2532,-5.799964630000001,50.0,15093.540407136083,222,21256,126600,567,0.001,0.004419421826023609,1.9205438542366027,116550
2536,-5.8021030399999995,50.0,15106.05184135586,222,21273,126800,568,0.001,0.003803559604566544,1.918174970149994,116750
2540,-5.81840776,50.0,15113.424646977335,222,21286,127000,569,0.001,0.0036827069520950317,1.9074620604515076,116950
2544,-5.829416899999999,50.0,15126.857722632587,222,21304,127200,570,0.001,0.0032362852385267615,1.9506545734405518,117150
2548,-5.87333381,50.0,15142.314911417663,222,21323,127400,571,0.001,0.0038443820644170046,1.8855969667434693,117350
2552,-5.884764189999999,50.0,15161.404556535184,222,21353,127600,572,0.001,0.005537758788559586,1.9114130020141602,117550
2556,-5.83417194,50.0,15174.129395175725,222,21371,127800,573,0.001,0.0028955070790834727,1.8841714453697205,117750
2560,-5.769598639999999,50.0,15184.248601865023,222,21386,128000,574,0.001,0.0039442526595667,1.9218081521987915,117950
2564,-5.72603892,50.0,15203.552609294653,222,21406,128200,575,0.001,0.0050307656917721036,1.9346406388282775,118150
2568,-5.69139601,50.0,15211.716553941369,222,21419,128400,575,0.001,0.004325705177616328,1.9133499813079835,118350
2572,-5.68822845,50.0,15231.589653208852,222,21444,128600,576,0.001,0.0061595482099801304,1.8719588208198548,118550
2576,-5.729396210000002,50.0,15254.688164755702,222,21470,128800,577,0.001,0.004295326529536396,1.8922077560424804,118750
2580,-5.7574876999999995,50.0,15272.716211274266,222,21493,129000,578,0.001,0.0035748286498710515,1.92006676197052,118950
2584,-5.7899218999999995,50.0,15297.80013493076,222,21523,129200,579,0.001,0.0036574391298927365,1.8652620172500611,119150
2588,-5.7812478800000004,50.0,15310.413210190833,222,21537,129400,580,0.001,0.003558467368129641,1.901909556388855,119350
2592,-5.82082711,50.0,15324.093307692558,222,21555,129600,581,0.001,0.005173740105237812,1.907963547706604,119550
2596,-5.79595461,50.0,15339.455516513437,222,21573,129800,582,0.001,0.004721314779017121,1.8967436146736145,119750
2600,-5.740381759999999,50.0,15353.617852926254,222,21591,130000,583,0.001,0.003962826789356768,1.8823508834838867,119950
2604,-5.669913419999999,50.0,15359.952893968672,222,21601,130200,584,0.001,0.0038271807902492583,1.8547736144065856,120150
2608,-5.61458573,50.0,15365.393455378711,222,21609,130400,585,0.001,0.003513886930886656,1.9083043718338013,120350
2612,-5.518038000000001,50.0,15376.227938566357,222,21622,130600,586,0.001,0.005186021702829748,1.8888664531707764,120550
2616,-5.446320989999999,50.0,15382.978315856308,222,21634,130800,586,0.001,0.003252534922212362,1.8861165308952332,120750
2620,-5.419006320000001,50.0,15393.507588963956,222,21647,131000,587,0.001,0.0049899214040488,1.913406958580017,120950
2624,-5.44219639,50.0,15413.097804132849,222,21672,131200,588,0.001,0.004182098025921732,1.8878555369377137,121150
2628,-5.43925557,50.0,15439.489689610898,222,21697,131400,589,0.001,0.00431309285108,1.8677343893051148,121350
2632,-5.374155569999999,50.0,15454.964647106826,222,21717,131600,590,0.001,0.004605502621270716,1.8683664417266845,121550
2636,-5.372471839999999,50.0,15473.903723333031,222,21734,131800,591,0.001,0.004151015565730632,1.888243477344513,121750
2640,-5.328378060000001,50.0,15478.726455461234,222,21744,132000,592,0.001,0.0031691061123274265,1.8825261759757996,121950
2644,-5.352570409999999,50.0,15497.743580169976,222,21767,132200,593,0.001,0.004132055095396936,1.853157742023468,122150
2648,-5.32896522,50.0,15513.51296248287,222,21785,132400,593,0.001,0.005076496335677802,1.8719759321212768,122350
2652,-5.263264630000001,50.0,15521.604883387685,223,21796,132600,594,0.001,0.004137523816898465,1.8939077591896056,122550
2656,-5.28003822,50.0,15535.943775448948,223,21812,132800,595,0.001,0.004229593486525118,1.8781146359443666,122750
2660,-5.330823410000002,50.0,15546.340457879007,223,21828,133000,596,0.001,0.005590713431593031,1.878456883430481,122950
2664,-5.3001968,50.0,15559.181230474263,223,21850,133200,597,0.001,0.005386612184811384,1.8816443467140198,123150
2668,-5.32467205,50.0,15573.348362978548,223,21867,133400,598,0.001,0.004079902162775397,1.86272869348526,123350
2672,-5.32266655,50.0,15589.253685474396,223,21890,133600,598,0.001,0.004131681739818305,1.8603061842918396,123550
2676,-5.276306819999999,50.0,15600.68638560921,223,21906,133800,599,0.001,0.0036629917845129967,1.8655063891410828,123750
2680,-5.24518617,50.0,15621.133651971817,223,21925,134000,600,0.001,0.005210297105368227,1.875182580947876,123950
2684,-5.230237340000001,50.0,15635.660610940307,223,21946,134200,601,0.001,0.004637520536780357,1.8568504691123962,124150
2688,-5.2799083200000005,50.0,15653.011021059006,223,21966,134400,602,0.001,0.004968105801381171,1.899508900642395,124350
2692,-5.305873310000001,50.0,15667.707323547453,222,21991,134600,603,0.001,0.004146719430573285,1.8766730332374573,124550
2696,-5.328219620000001,50.0,15684.349535372108,223,22016,134800,604,0.001,0.004009591804351658,1.8449166226387024,124750
2700,-5.323942339999999,50.0,15693.731322571635,222,22030,135000,605,0.001,0.003715935037471354,1.8699717116355896,124950
2704,-5.364769939999999,50.0,15702.64603273943,223,22046,135200,606,0.001,0.00342525833286345,1.8748968601226808,125150
2708,-5.434122540000001,50.0,15720.965658277273,223,22066,135400,607,0.001,0.0039025198412127792,1.8766620445251465,125350
2712,-5.441652969999999,50.0,15735.300343856215,223,22086,135600,608,0.001,0.004796643175650388,1.8417656135559082,125550
2716,-5.492758969999999,50.0,15751.832545582205,223,22105,135800,608,0.001,0.004902670255396515,1.821993224620819,125750
2720,-5.497807670000002,50.0,15757.875704012811,223,22118,136000,609,0.001,0.0044369201525114475,1.8718199849128723,125950
2724,-5.51754934,50.0,15777.167690306902,223,22140,136200,610,0.001,0.0039898378145881,1.9126961159706115,126150
2728,-5.508176359999998,50.0,15797.509238392115,223,22162,136400,611,0.001,0.004032934515271336,1.8438273763656616,126350
2732,-5.520486529999999,50.0,15806.864951793104,223,22181,136600,612,0.001,0.003938698288984597,1.8646614146232605,126550
2736,-5.529242899999999,50.0,15815.481985729188,223,22191,136800,613,0.001,0.005669998913072049,1.8657311248779296,126750
2740,-5.573309760000001,50.0,15834.306786380708,222,22215,137000,614,0.001,0.003849257840774953,1.8477418088912965,126950
2744,-5.54975957,50.0,15844.072794258595,223,22227,137200,615,0.001,0.004299251926131547,1.8532537317276,127150
2748,-5.56970816,50.0,15855.112081546336,222,22239,137400,616,0.001,0.005227546175010502,1.8215814352035522,127350
2752,-5.7019118,50.0,15953.804449100047,222,22320,137600,617,0.001,0.011080436874181032,1.7512618947029113,127550
2756,-5.8944052099999995,50.0,16110.398623730987,222,22440,137800,618,0.001,0.014973110053688288,1.6099508929252624,127750
2760,-5.97755631,50.0,16212.95911879465,222,22526,138000,619,0.001,0.014237898606806994,1.5643430590629577,127950
2764,-6.12139215,50.0,16314.718046527356,222,22614,138200,620,0.001,0.012990599935874344,1.554341859817505,128150
2768,-6.2227678699999975,50.0,16419.039495192468,222,22689,138400,621,0.001,0.011473224544897676,1.5310507249832153,128350
2772,-6.23387675,50.0,16480.356376398355,222,22734,138600,622,0.001,0.009942173827439546,1.5092492532730102,128550
2776,-6.302705910000001,50.0,16532.963556792587,222,22784,138800,623,0.001,0.010335905039682984,1.5426477432250976,128750
2780,-6.408304420000002,50.0,16584.552223484963,222,22851,139000,624,0.001,0.010365130146965384,1.5146175694465638,128950
2784,-6.48291606,50.0,16640.261762984097,222,22918,139200,625,0.001,0.010551488501951098,1.5415074396133424,129150
2788,-6.42092511,50.0,16652.96948802471,222,22935,139400,625,0.001,0.01082483003847301,1.4945298290252687,129350
2792,-6.442789120000001,50.0,16669.596685294062,222,22961,139600,626,0.001,0.00868520349264145,1.4449149751663208,129550
2796,-6.649664830000001,50.0,16722.80184366554,222,23033,139800,627,0.001,0.011181739149615169,1.4594362139701844,129750
2800,-6.92488188,50.0,16782.41491823271,222,23101,140000,628,0.001,0.011782240690663456,1.378630485534668,129950
2804,-7.151455100000001,50.0,16850.315249681473,222,23196,140200,629,0.001,0.012747995229437948,1.3316553914546967,130150
2808,-7.2302345500000005,50.0,16894.794404458255,222,23257,140400,630,0.001,0.011177570298314095,1.289548122882843,130350
2812,-7.364890300000001,50.0,16937.08931417018,222,23315,140600,631,0.001,0.011520891189575196,1.2683144104480744,130550
2816,-7.71110192,50.0,17030.15873678401,222,23425,140800,631,0.001,0.011231387108564377,1.2642449963092803,130750
2820,-7.954942099999999,50.0,17091.432333625853,222,23483,141000,632,0.001,0.011659400365315377,1.231278599500656,130950
2824,-7.907382350000001,50.0,17100.7838624008,222,23499,141200,633,0.001,0.010682039568200708,1.2368740832805634,131150
2828,-8.1970609,50.0,17168.225036360323,222,23584,141400,634,0.001,0.0102634699922055,1.241278930902481,131350
2832,-8.44731088,50.0,17216.8510135673,222,23641,141600,635,0.001,0.010048408657312394,1.2546850872039794,131550
2836,-8.56329968,50.0,17223.880184561014,222,23659,141800,636,0.001,0.009034298630431294,1.3145753860473632,131750
2840,-8.571996669999999,50.0,17240.390920262784,223,23673,142000,636,0.001,0.008732380084693432,1.2805365967750548,131950
2844,-8.74325021,50.0,17243.59328582138,223,23682,142200,637,0.001,0.007299366998486221,1.2923610758781434,132150
2848,-8.76746072,50.0,17261.38210748136,223,23699,142400,638,0.001,0.007366571603342891,1.3082382488250732,132350
2852,-8.85128406,50.0,17280.278471253812,223,23720,142600,639,0.001,0.007992041539400816,1.3105869209766388,132550
2856,-8.73019063,50.0,17296.057896915823,223,23737,142800,639,0.001,0.006067576133646071,1.3076423943042754,132750
2860,-8.70386938,50.0,17305.943739075214,223,23747,143000,640,0.001,0.0067662614397704605,1.3122850489616393,132950
2864,-8.616656329999998,50.0,17313.947803858668,223,23757,143200,641,0.001,0.011194196324795484,1.3170896828174592,133150
2868,-8.539232779999999,50.0,17329.64985080436,223,23775,143400,642,0.001,0.006582876099273562,1.332310552597046,133350
2872,-8.63544252,50.0,17335.58360957727,223,23793,143600,642,0.001,0.006932133357040584,1.3851272559165955,133550
2876,-8.53123923,50.0,17346.074725836515,223,23803,143800,643,0.001,0.006157258255407214,1.3590934324264525,133750
2880,-8.44639033,50.0,17356.615321792662,223,23815,144000,644,0.001,0.006945126564241946,1.3473952257633208,133950
2884,-8.41596722,50.0,17363.72999034822,223,23822,144200,645,0.001,0.006093833618797362,1.372102859020233,134150
2888,-8.518102630000001,50.0,17391.12578225881,223,23848,144400,646,0.001,0.007229604497551918,1.3926929688453675,134350
2892,-8.527386,50.0,17403.273422848433,223,23865,144600,647,0.001,0.007934214095585049,1.4279645609855651,134550
2896,-8.313705989999999,50.0,17415.703689843416,223,23879,144800,647,0.001,0.006499436176382005,1.3674661016464233,134750
2900,-8.20515511,50.0,17422.002825029194,223,23893,145000,648,0.001,0.010616685482673346,1.3552170276641846,134950
2904,-8.11845769,50.0,17451.03020319715,223,23924,145200,649,0.001,0.011199130984023213,1.3323051595687867,135150
2908,-8.10896786,50.0,17460.93977354467,223,23938,145400,650,0.001,0.010019775666296481,1.3384632134437562,135350
2912,-8.016009069999999,50.0,17472.35599456355,223,23951,145600,651,0.001,0.007844644864089787,1.324271764755249,135550
2916,-7.7441995399999985,50.0,17482.36611225456,223,23972,145800,652,0.001,0.007746587744913995,1.363002028465271,135750
2920,-7.626203520000001,50.0,17490.460366770625,223,23986,146000,653,0.001,0.0062731908634305,1.3877629518508912,135950
2924,-7.7605945,50.0,17502.3794667162,223,24003,146200,654,0.001,0.009292842457070946,1.3376284503936768,136150
2928,-7.51346077,50.0,17512.158029619604,223,24026,146400,654,0.001,0.007688748626969754,1.3993187260627746,136350
