time/time_elapsed,time/episodes,rollout/ep_len_mean,time/fps,cv/rollout_cv_value,time/total_timesteps,cv/rollout_cv_count,rollout/ep_rew_mean,train/n_updates,train/actor_loss,train/learning_rate,train/critic_loss
265,1296,50.0,243,12021.606889959425,64800,16216,-5.808845489999999,54750,2.591557922363281,0.001,0.004675217941403389
266,1300,50.0,243,12036.839115526527,65000,16239,-5.806078779999999,54950,2.5661475229263306,0.001,0.005386515823192895
267,1304,50.0,243,12039.796927761286,65200,16247,-5.71498266,55150,2.5574784469604492,0.001,0.0043272195290774106
268,1308,50.0,243,12048.861182589084,65400,16269,-5.682231740000001,55350,2.5871457290649413,0.001,0.004748323103412986
269,1312,50.0,243,12053.380174782127,65600,16277,-5.629426119999998,55550,2.585555257797241,0.001,0.005350611573085189
269,1316,50.0,243,12062.142567567527,65800,16293,-5.60207054,55750,2.559279990196228,0.001,0.005529786599799991
270,1320,50.0,243,12073.724978134036,66000,16313,-5.69985862,55950,2.53525559425354,0.001,0.004769355012103915
271,1324,50.0,243,12085.614289805293,66200,16331,-5.772297139999999,56150,2.542669892311096,0.001,0.0058051824662834406
272,1328,50.0,243,12095.330039083958,66400,16351,-5.720126710000001,56350,2.5293670177459715,0.001,0.004435411617159843
273,1332,50.0,243,12103.766234654933,66600,16369,-5.77094635,56550,2.53166175365448,0.001,0.005410967543721199
274,1336,50.0,243,12113.896928098053,66800,16388,-5.83672574,56750,2.5286959743499757,0.001,0.0058027035789564255
274,1340,50.0,243,12118.676691792905,67000,16399,-5.805807560000001,56950,2.535084328651428,0.001,0.005287784496322274
275,1344,50.0,243,12122.220646250993,67200,16405,-5.744840310000001,57150,2.543473172187805,0.001,0.004232955733314157
276,1348,50.0,243,12131.18425494805,67400,16419,-5.701676740000002,57350,2.5486393976211548,0.001,0.00496483568334952
277,1352,50.0,243,12137.552692368627,67600,16431,-5.75207887,57550,2.5845569133758546,0.001,0.00539065083488822
278,1356,50.0,243,12147.145815271884,67800,16450,-5.730898419999999,57750,2.5613867378234865,0.001,0.006565240598283708
278,1360,50.0,243,12152.241052936763,68000,16462,-5.65289401,57950,2.515484118461609,0.001,0.00570579209830612
279,1364,50.0,243,12167.95774185285,68200,16486,-5.655621239999999,58150,2.5425669240951536,0.001,0.005415132595226168
280,1368,50.0,243,12176.339481271803,68400,16505,-5.690039840000001,58350,2.5429940748214723,0.001,0.00702481921762228
281,1372,50.0,243,12184.868405722082,68600,16521,-5.752776180000001,58550,2.523995695114136,0.001,0.005088907568715512
282,1376,50.0,243,12196.000298094004,68800,16544,-5.78926475,58750,2.5111765098571777,0.001,0.004805162665434182
283,1380,50.0,243,12202.23652870208,69000,16552,-5.77440794,58950,2.5066401624679564,0.001,0.004523411355912685
283,1384,50.0,243,12210.090548146516,69200,16566,-5.7337640699999985,59150,2.508919401168823,0.001,0.005505074886605144
284,1388,50.0,243,12223.207997485995,69400,16587,-5.72992544,59350,2.5333593463897706,0.001,0.005954253263771534
285,1392,50.0,243,12231.841967303306,69600,16607,-5.7014957299999995,59550,2.5207500648498535,0.001,0.005276684574782848
286,1396,50.0,243,12237.006076019257,69800,16618,-5.65592962,59750,2.4813197088241576,0.001,0.00653958510607481
287,1400,50.0,243,12252.338047914207,70000,16646,-5.62633008,59950,2.4615566730499268,0.001,0.0045242249500006436
288,1404,50.0,243,12258.245354361832,70200,16660,-5.65541901,60150,2.496867074966431,0.001,0.004964258759282529
289,1408,50.0,243,12274.287829443812,70400,16683,-5.67217382,60350,2.4618060111999513,0.001,0.004422576962970198
289,1412,50.0,243,12279.882115356624,70600,16694,-5.693191919999999,60550,2.5170465183258055,0.001,0.004920747727155685
290,1416,50.0,243,12288.994919832796,70800,16712,-5.682083810000002,60750,2.55202338218689,0.001,0.005129505326040089
291,1420,50.0,243,12302.081812579185,71000,16733,-5.653523879999998,60950,2.479014210700989,0.001,0.00441747646778822
292,1424,50.0,243,12306.785766739398,71200,16745,-5.5594130999999996,61150,2.464791235923767,0.001,0.00593062212690711
293,1428,50.0,243,12309.491254284978,71400,16753,-5.5105958,61350,2.5025096273422243,0.001,0.0047631503455340864
294,1432,50.0,242,12321.951387166977,71600,16771,-5.510024039999999,61550,2.499849762916565,0.001,0.005984045029617846
295,1436,50.0,242,12335.849538009614,71800,16802,-5.56020466,61750,2.476586871147156,0.001,0.004039489054121077
296,1440,50.0,242,12341.38149079308,72000,16813,-5.565679369999999,61950,2.478269963264465,0.001,0.0055954290134832265
297,1444,50.0,242,12349.039303001016,72200,16826,-5.579403719999999,62150,2.5090963220596314,0.001,0.004596639839001
298,1448,50.0,242,12357.909279931337,72400,16840,-5.5379045399999995,62350,2.470484857559204,0.001,0.004565964969806373
299,1452,50.0,242,12364.980340059847,72600,16855,-5.500754720000001,62550,2.4732858514785767,0.001,0.005088166864588857
299,1456,50.0,242,12371.128173910081,72800,16869,-5.475432850000001,62750,2.4393514156341554,0.001,0.007135392711497843
300,1460,50.0,242,12383.331941436976,73000,16893,-5.5430668700000005,62950,2.469077091217041,0.001,0.00574209941085428
301,1464,50.0,242,12395.943666048348,73200,16908,-5.50122613,63150,2.4607833194732667,0.001,0.004356765910051763
302,1468,50.0,242,12400.710391622037,73400,16916,-5.432267680000001,63350,2.4128000640869143,0.001,0.006307354308664799
303,1472,50.0,242,12417.881929341704,73600,16942,-5.44999618,63550,2.469019446372986,0.001,0.004475428615696728
304,1476,50.0,242,12426.151919584721,73800,16962,-5.428319610000001,63750,2.474447002410889,0.001,0.006620625576470047
305,1480,50.0,242,12433.412956964225,74000,16975,-5.457397220000001,63950,2.4479823970794676,0.001,0.004760325117968023
306,1484,50.0,242,12447.288705069572,74200,16997,-5.52052643,64150,2.453386375904083,0.001,0.006770434626378119
307,1488,50.0,242,12451.87188025564,74400,17008,-5.447592429999999,64350,2.476733913421631,0.001,0.004605757682584226
308,1492,50.0,242,12464.26149488613,74600,17027,-5.45795512,64550,2.410220255851746,0.001,0.005584460231475532
309,1496,50.0,242,12472.579917822033,74800,17042,-5.495830590000001,64750,2.4163149929046632,0.001,0.005978658800013363
309,1500,50.0,242,12490.337034199387,75000,17066,-5.50887802,64950,2.4684707164764403,0.001,0.008419130654074252
310,1504,50.0,242,12507.94031393528,75200,17087,-5.58646284,65150,2.410708634853363,0.001,0.004981609631795436
311,1508,50.0,241,12515.400975853205,75400,17104,-5.563496650000001,65350,2.455395188331604,0.001,0.0060588268237188455
312,1512,50.0,241,12521.87004160881,75600,17115,-5.584405989999999,65550,2.396351397037506,0.001,0.007775964406318963
313,1516,50.0,241,12537.114425156265,75800,17138,-5.625731450000001,65750,2.4456929779052734,0.001,0.004988172929733992
314,1520,50.0,242,12551.709438052028,76000,17161,-5.64032923,65950,2.388129963874817,0.001,0.005789031651802361
315,1524,50.0,241,12573.89376660809,76200,17186,-5.770037289999999,66150,2.4501885652542112,0.001,0.005109846103005111
315,1528,50.0,241,12584.336720537394,76400,17198,-5.78847957,66350,2.4268398475646973,0.001,0.00514117356389761
316,1532,50.0,241,12593.011238098145,76600,17209,-5.731954129999999,66550,2.447117567062378,0.001,0.006240496258251369
317,1536,50.0,241,12601.932621795684,76800,17230,-5.687200909999999,66750,2.4337197399139403,0.001,0.007637675846926868
318,1540,50.0,241,12612.145398955792,77000,17247,-5.73854009,66950,2.4257877969741823,0.001,0.006843076716177165
319,1544,50.0,241,12618.107905168086,77200,17260,-5.71970723,67150,2.4268175172805786,0.001,0.0064943329989910125
320,1548,50.0,241,12631.19005760178,77400,17282,-5.791362489999999,67350,2.3781278848648073,0.001,0.0048127588350325825
321,1552,50.0,241,12636.683399427682,77600,17293,-5.7498999600000005,67550,2.3876659870147705,0.001,0.0051534272031858565
322,1556,50.0,241,12652.53183087334,77800,17314,-5.78486734,67750,2.41742000579834,0.001,0.005886642839759588
323,1560,50.0,241,12662.056101653725,78000,17331,-5.7332098700000005,67950,2.407553291320801,0.001,0.004453103598207235
323,1564,50.0,241,12668.330405756831,78200,17341,-5.707934369999999,68150,2.474429497718811,0.001,0.0055539538012817505
324,1568,50.0,241,12682.041664149612,78400,17359,-5.774164630000001,68350,2.41447612285614,0.001,0.005711081721819937
325,1572,50.0,241,12700.200640399009,78600,17386,-5.820220020000002,68550,2.380659794807434,0.001,0.005403506327420473
326,1576,50.0,241,12720.90097630769,78800,17423,-5.879137340000001,68750,2.4125701999664306,0.001,0.0058851099153980615
327,1580,50.0,241,12727.570262487978,79000,17436,-5.840179569999999,68950,2.379775447845459,0.001,0.0052507235482335095
328,1584,50.0,241,12743.152804210782,79200,17460,-5.799001759999999,69150,2.393068079948425,0.001,0.0043844347633421425
328,1588,50.0,241,12755.693348318338,79400,17479,-5.856072739999999,69350,2.3938912105560304,0.001,0.0045590626168996095
329,1592,50.0,241,12759.792112395167,79600,17486,-5.774771960000002,69550,2.3809213852882385,0.001,0.005446685999631881
330,1596,50.0,241,12770.915597271174,79800,17504,-5.774386600000001,69750,2.3922686433792113,0.001,0.006059139552526176
331,1600,50.0,241,12777.972620863467,80000,17517,-5.72177328,69950,2.3932026720046995,0.001,0.005616974704898894
332,1604,50.0,241,12793.229471545666,80200,17543,-5.6982918,70150,2.3620340776443483,0.001,0.0038775458931922914
333,1608,50.0,241,12801.408525273204,80400,17556,-5.669316500000001,70350,2.354240608215332,0.001,0.005665656952187419
334,1612,50.0,241,12807.522496316582,80600,17568,-5.61764811,70550,2.3582579612731935,0.001,0.004929961473681033
335,1616,50.0,241,12814.692671485245,80800,17579,-5.5490175399999995,70750,2.3699635314941405,0.001,0.0069158556452021
335,1620,50.0,241,12822.849769871682,81000,17593,-5.50051864,70950,2.3279992651939394,0.001,0.006562952306121588
336,1624,50.0,241,12833.394226465374,81200,17607,-5.4363776600000016,71150,2.3580501079559326,0.001,0.0055836845049634575
337,1628,50.0,241,12844.791688807309,81400,17625,-5.469618060000001,71350,2.371570711135864,0.001,0.005478731915354728
338,1632,50.0,241,12852.529652852565,81600,17638,-5.50905939,71550,2.3389263772964477,0.001,0.007411944903433323
339,1636,50.0,240,12858.309871975332,81800,17652,-5.4745716700000004,71750,2.3301586627960207,0.001,0.006013245154172182
340,1640,50.0,240,12869.247890986502,82000,17668,-5.461492369999999,71950,2.3287882661819457,0.001,0.004980080667883158
341,1644,50.0,240,12880.804388590157,82200,17687,-5.50729146,72150,2.327066879272461,0.001,0.003951360266655684
342,1648,50.0,240,12893.69376347214,82400,17709,-5.5109999499999995,72350,2.338640398979187,0.001,0.004999344111420214
343,1652,50.0,240,12899.715004924685,82600,17724,-5.50987079,72550,2.3506866836547853,0.001,0.005305398190394044
344,1656,50.0,240,12905.331523064524,82800,17737,-5.43302594,72750,2.3058258199691775,0.001,0.006989451381377876
345,1660,50.0,239,12913.491723127663,83000,17750,-5.409701069999999,72950,2.3483069944381714,0.001,0.005006713003385812
346,1664,50.0,239,12920.852624479681,83200,17765,-5.417005390000001,73150,2.298792610168457,0.001,0.004496504864655435
347,1668,50.0,239,12930.734188072383,83400,17784,-5.4112176299999994,73350,2.342048180103302,0.001,0.0042758175707422194
348,1672,50.0,239,12938.845139913261,83600,17799,-5.315448739999999,73550,2.3768156576156616,0.001,0.005331068290397525
349,1676,50.0,239,12949.219083040953,83800,17817,-5.239550350000001,73750,2.3341940379142763,0.001,0.00439598951023072
350,1680,50.0,239,12954.680734232068,84000,17831,-5.26232907,73950,2.346790363788605,0.001,0.005597321991808712
351,1684,50.0,239,12976.032688628882,84200,17864,-5.30707186,74150,2.3573917841911314,0.001,0.004603314914274961
352,1688,50.0,239,12983.618175007403,84400,17880,-5.25555042,74350,2.356998794078827,0.001,0.005202680071815849
353,1692,50.0,239,12991.494220871478,84600,17895,-5.31848028,74550,2.3000125098228454,0.001,0.0055876390216872095
354,1696,50.0,238,13001.983974792063,84800,17912,-5.30086399,74750,2.3194520401954652,0.001,0.005907367756590247
355,1700,50.0,238,13011.374698538333,85000,17924,-5.293382800000001,74950,2.3079182410240175,0.001,0.0041990433912724254
357,1704,50.0,238,13019.33373344317,85200,17934,-5.24839246,75150,2.3033622217178347,0.001,0.0042970492504537106
357,1708,50.0,238,13025.456406857818,85400,17944,-5.245256109999999,75350,2.274279417991638,0.001,0.004557019548956305
358,1712,50.0,238,13042.257082451135,85600,17967,-5.3311544600000005,75550,2.2961970138549805,0.001,0.004807738913223147
359,1716,50.0,238,13048.47347490117,85800,17976,-5.312826039999999,75750,2.264820921421051,0.001,0.005015947413630784
360,1720,50.0,238,13059.926975581795,86000,17993,-5.337881329999999,75950,2.2848448276519777,0.001,0.004955603361595422
361,1724,50.0,238,13074.33880861476,86200,18012,-5.350267839999999,76150,2.268525097370148,0.001,0.006145213069394231
362,1728,50.0,238,13078.494272232056,86400,18020,-5.280930980000001,76350,2.2842908978462217,0.001,0.005376190324313939
363,1732,50.0,238,13091.442411974072,86600,18037,-5.315770980000001,76550,2.267118501663208,0.001,0.005081752308178693
364,1736,50.0,237,13110.41415116191,86800,18060,-5.321868350000001,76750,2.2764510250091554,0.001,0.006645264644175768
365,1740,50.0,237,13114.789550945163,87000,18071,-5.24666565,76950,2.231356203556061,0.001,0.006150921317748725
366,1744,50.0,237,13127.213693462312,87200,18089,-5.250913980000002,77150,2.2518598461151123,0.001,0.006645710272714496
367,1748,50.0,237,13138.393440116197,87400,18107,-5.187616489999999,77350,2.263072335720062,0.001,0.007576101738959551
368,1752,50.0,237,13143.970482256263,87600,18119,-5.19327117,77550,2.294422540664673,0.001,0.00599277354311198
369,1756,50.0,237,13150.047970529646,87800,18127,-5.191429660000001,77750,2.252203962802887,0.001,0.004765105524566025
370,1760,50.0,237,13162.44690001756,88000,18150,-5.269746939999999,77950,2.281509485244751,0.001,0.00530528949573636
371,1764,50.0,237,13172.658577565104,88200,18168,-5.29274416,78150,2.239284975528717,0.001,0.004504220322705805
372,1768,50.0,237,13183.319146748632,88400,18185,-5.26873844,78350,2.2505974531173707,0.001,0.004784868252463639
373,1772,50.0,237,13188.166021205485,88600,18195,-5.246286390000002,78550,2.2913888001441958,0.001,0.004935904792509973
374,1776,50.0,236,13200.947123117745,88800,18216,-5.2760345,78750,2.2381237888336183,0.001,0.0050787791423499585
375,1780,50.0,236,13213.976135782897,89000,18237,-5.28552999,78950,2.248194007873535,0.001,0.004363279766403138
376,1784,50.0,236,13227.56978834793,89200,18255,-5.2396544800000004,79150,2.2680287885665895,0.001,0.005114231565967202
377,1788,50.0,236,13237.586178321391,89400,18272,-5.23045532,79350,2.1957233691215516,0.001,0.0046830606367439034
378,1792,50.0,236,13245.479962565005,89600,18286,-5.204186420000001,79550,2.250060019493103,0.001,0.005295316609553993
379,1796,50.0,236,13250.586008422077,89800,18294,-5.159236569999999,79750,2.250188105106354,0.001,0.005361162717454135
380,1800,50.0,236,13254.555438812822,90000,18303,-5.13138493,79950,2.2379118394851685,0.001,0.004569237274117768
381,1804,50.0,236,13265.760160379112,90200,18319,-5.16153667,80150,2.2418982076644896,0.001,0.004549351625610143
382,1808,50.0,236,13276.087090209126,90400,18333,-5.20618657,80350,2.228784775733948,0.001,0.005529166297055781
383,1812,50.0,235,13281.788207102567,90600,18345,-5.134826830000001,80550,2.2645545387268067,0.001,0.004523554211482405
384,1816,50.0,235,13292.641056865454,90800,18369,-5.2539016400000005,80750,2.248183991909027,0.001,0.004390450706705451
385,1820,50.0,235,13295.663849286735,91000,18377,-5.199656030000001,80950,2.2568008685112,0.001,0.0060148551966995
386,1824,50.0,235,13306.640285246074,91200,18394,-5.186889249999999,81150,2.237723309993744,0.001,0.004312748941592872
387,1828,50.0,235,13314.31321656704,91400,18410,-5.234944279999999,81350,2.209163682460785,0.001,0.005433531873859465
389,1832,50.0,235,13323.30369265005,91600,18426,-5.21723175,81550,2.2517954516410827,0.001,0.0055886287009343505
390,1836,50.0,235,13340.330192267895,91800,18452,-5.26801375,81750,2.1766810274124144,0.001,0.0032709610811434684
391,1840,50.0,235,13354.082248661667,92000,18473,-5.33267566,81950,2.228504898548126,0.001,0.004491985342465341
392,1844,50.0,235,13356.718050792813,92200,18480,-5.291176269999999,82150,2.239437925815582,0.001,0.004584044150542468
393,1848,50.0,234,13359.204345241189,92400,18487,-5.268686660000001,82350,2.2531424951553345,0.001,0.0043468606984242795
394,1852,50.0,234,13370.15880099684,92600,18503,-5.3326609099999995,82550,2.1932973980903627,0.001,0.003807728693354875
395,1856,50.0,234,13374.30316823721,92800,18516,-5.34585069,82750,2.2387561058998107,0.001,0.003967824638821184
396,1860,50.0,234,13379.538528122008,93000,18530,-5.30552477,82950,2.2390806770324705,0.001,0.0034178426000289618
397,1864,50.0,234,13389.171288970858,93200,18546,-5.310843299999999,83150,2.2509410119056703,0.001,0.004260121239349246
398,1868,50.0,234,13395.628941562027,93400,18560,-5.324122269999999,83350,2.2906740427017214,0.001,0.004536931184120476
399,1872,50.0,234,13405.666570071131,93600,18576,-5.3731313599999995,83550,2.2397821855545046,0.001,0.004470544138457626
400,1876,50.0,234,13412.55441917479,93800,18591,-5.33986653,83750,2.224474346637726,0.001,0.0039889592886902395
401,1880,50.0,234,13426.219382084906,94000,18609,-5.37448796,83950,2.2649203515052796,0.001,0.0048867261200211945
402,1884,50.0,233,13432.504847101867,94200,18620,-5.346295600000001,84150,2.251405644416809,0.001,0.0047790078795515
403,1888,50.0,233,13450.743714667857,94400,18660,-5.4866820700000005,84350,2.215623128414154,0.001,0.004764387500472367
405,1892,50.0,233,13455.745429139584,94600,18675,-5.48057265,84550,2.2297666573524477,0.001,0.004558552363887429
406,1896,50.0,233,13463.353601463139,94800,18690,-5.5617142699999995,84750,2.2280495667457583,0.001,0.004154592624399811
407,1900,50.0,233,13469.956110406667,95000,18707,-5.604994420000001,84950,2.2522200775146484,0.001,0.00445552388438955
408,1904,50.0,233,13481.549100812525,95200,18723,-5.620968610000001,85150,2.231464140415192,0.001,0.005115460851229727
408,1908,50.0,233,13487.62079462409,95400,18735,-5.603805040000001,85350,2.225781135559082,0.001,0.005137849394232035
410,1912,50.0,233,13498.232045408338,95600,18761,-5.680266819999999,85550,2.246931049823761,0.001,0.00520264302380383
411,1916,50.0,233,13506.915343940258,95800,18779,-5.637873690000001,85750,2.2639339423179625,0.001,0.005953956362791359
412,1920,50.0,232,13513.763687621802,96000,18791,-5.63318449,85950,2.2243742418289183,0.001,0.004222833015955984
412,1924,50.0,232,13521.26780294627,96200,18807,-5.64881013,86150,2.2127770471572874,0.001,0.004356416538357734
413,1928,50.0,232,13531.744081519544,96400,18823,-5.6682305799999995,86350,2.246955814361572,0.001,0.004416775549761951
414,1932,50.0,232,13539.504560198635,96600,18839,-5.65364058,86550,2.247247564792633,0.001,0.005936172399669886
415,1936,50.0,232,13545.980155393481,96800,18853,-5.59626825,86750,2.1739353823661802,0.001,0.005410637026652693
416,1940,50.0,232,13555.39764648676,97000,18870,-5.610643679999998,86950,2.1787494444847106,0.001,0.005708177466876805
417,1944,50.0,232,13567.470702897757,97200,18884,-5.692185360000001,87150,2.197100651264191,0.001,0.005889457515440882
418,1948,50.0,232,13570.388555120677,97400,18891,-5.683331830000001,87350,2.216140258312225,0.001,0.006206502246204764
419,1952,50.0,232,13578.161215938628,97600,18908,-5.68875663,87550,2.2221666264533995,0.001,0.004516797533724457
420,1956,50.0,232,13585.539498012513,97800,18929,-5.71730184,87750,2.1911926579475405,0.001,0.004539020541124046
421,1960,50.0,232,13601.679774027318,98000,18954,-5.75591571,87950,2.1692735981941222,0.001,0.0033784092916175723
423,1964,50.0,232,13619.955477621406,98200,18979,-5.824073429999999,88150,2.1854606103897094,0.001,0.004130441569723189
424,1968,50.0,232,13625.604702115059,98400,18989,-5.7819246999999985,88350,2.194106073379517,0.001,0.003792430581524968
424,1972,50.0,232,13635.554261755198,98600,19004,-5.77452489,88550,2.1935932850837707,0.001,0.004654287770390511
425,1976,50.0,231,13647.724966965616,98800,19026,-5.77900659,88750,2.1792165803909302,0.001,0.0064233414689078925
427,1980,50.0,231,13661.892068594694,99000,19044,-5.75621119,88950,2.1948144221305848,0.001,0.004546356969512999
428,1984,50.0,231,13673.819264251739,99200,19066,-5.804565100000001,89150,2.168024377822876,0.001,0.005707882968708873
429,1988,50.0,231,13682.810397263616,99400,19078,-5.662649769999998,89350,2.1972207832336426,0.001,0.003698544041253626
430,1992,50.0,231,13687.335752505809,99600,19089,-5.64771592,89550,2.144222104549408,0.001,0.004254892952740192
431,1996,50.0,231,13694.49649683386,99800,19101,-5.59360283,89750,2.1586361432075503,0.001,0.0038369969883933664
432,2000,50.0,231,13704.840094406158,100000,19114,-5.58752801,89950,2.15918306350708,0.001,0.0032789045898243786
433,2004,50.0,230,13711.44829922542,100200,19127,-5.567038829999999,90150,2.161748504638672,0.001,0.0034545266022905706
434,2008,50.0,230,13715.340597815812,100400,19132,-5.493958539999999,90350,2.156946563720703,0.001,0.0038491115416400133
435,2012,50.0,230,13725.858135346323,100600,19147,-5.44858603,90550,2.137024688720703,0.001,0.004387414748780429
436,2016,50.0,230,13734.160584490746,100800,19164,-5.440407619999999,90750,2.1780503225326537,0.001,0.003348629381507635
437,2020,50.0,230,13743.381719384342,101000,19181,-5.48486724,90950,2.1544128489494323,0.001,0.0032437338493764402
438,2024,50.0,230,13746.85761191696,101200,19190,-5.429951920000001,91150,2.2073071432113647,0.001,0.003272474897094071
440,2028,50.0,230,13752.39264093712,101400,19206,-5.371499870000001,91350,2.154117965698242,0.001,0.00428987541468814
441,2032,50.0,230,13759.800103619695,101600,19219,-5.393213800000001,91550,2.1776554942131043,0.001,0.004120123395696282
442,2036,50.0,230,13771.20030072704,101800,19238,-5.401635750000001,91750,2.205353071689606,0.001,0.009397120894864202
443,2040,50.0,230,13780.020937670022,102000,19253,-5.370840830000001,91950,2.1853637313842773,0.001,0.003694521391298622
444,2044,50.0,230,13783.519646920264,102200,19259,-5.269854159999999,92150,2.1927159094810484,0.001,0.00354277208680287
445,2048,50.0,230,13790.269734438509,102400,19274,-5.312651150000001,92350,2.1661409282684327,0.001,0.004512046270538122
446,2052,50.0,229,13803.525963328779,102600,19296,-5.31352275,92550,2.11996684551239,0.001,0.00473127996083349
447,2056,50.0,229,13815.273472882807,102800,19315,-5.32555626,92750,2.1655354475975037,0.001,0.0036240097135305403
448,2060,50.0,229,13827.759377535433,103000,19337,-5.305256230000001,92950,2.1371490812301634,0.001,0.0035565208364278077
449,2064,50.0,229,13835.766572993249,103200,19354,-5.19285674,93150,2.1663756275177004,0.001,0.004130758191458881
450,2068,50.0,229,13851.117136463523,103400,19377,-5.233639289999998,93350,2.1664133262634278,0.001,0.004081417459528894
450,2072,50.0,229,13857.5038161017,103600,19389,-5.19548253,93550,2.1470229387283326,0.001,0.005220310597214848
451,2076,50.0,229,13865.630905613303,103800,19400,-5.1651706,93750,2.1340716433525087,0.001,0.004339497163891792
452,2080,50.0,229,13879.618623096496,104000,19414,-5.137530559999999,93950,2.1219836592674257,0.001,0.003863049577921629
453,2084,50.0,229,13892.545388575643,104200,19430,-5.10863335,94150,2.130999455451965,0.001,0.0041948268166743215
454,2088,50.0,229,13914.595731124282,104400,19457,-5.183797619999999,94350,2.1178123569488525,0.001,0.004117114960681647
455,2092,50.0,229,13928.61991140619,104600,19475,-5.2142491600000005,94550,2.1114215564727785,0.001,0.004771020854823291
456,2096,50.0,229,13946.548884224147,104800,19500,-5.26348448,94750,2.111242125034332,0.001,0.003737070730421692
457,2100,50.0,229,13967.755379516631,105000,19524,-5.285860390000002,94950,2.112844161987305,0.001,0.004039461244828999
458,2104,50.0,229,13979.183165237308,105200,19539,-5.25142995,95150,2.0952203011512758,0.001,0.004106338853016495
459,2108,50.0,229,13997.396714635193,105400,19564,-5.37846469,95350,2.1107585883140563,0.001,0.0036081080068834127
460,2112,50.0,229,14017.975066523999,105600,19591,-5.4155003399999995,95550,2.086759793758392,0.001,0.007311936654150486
461,2116,50.0,229,14038.090266425163,105800,19620,-5.45481455,95750,2.1080018138885497,0.001,0.004496675312984735
462,2120,50.0,229,14057.656199973077,106000,19644,-5.48150625,95950,2.1111358070373534,0.001,0.004719635946676135
463,2124,50.0,229,14070.040294777602,106200,19660,-5.5136598900000005,96150,2.059143373966217,0.001,0.004436889172066003
464,2128,50.0,229,14083.35858597979,106400,19679,-5.552053130000001,96350,2.0701619005203247,0.001,0.005018556311260909
465,2132,50.0,229,14085.7645383887,106600,19687,-5.4856998599999995,96550,2.0868397164344787,0.001,0.005589906363748014
466,2136,50.0,229,14096.875471644104,106800,19705,-5.4672084000000005,96750,2.061693649291992,0.001,0.005743050479795783
467,2140,50.0,228,14110.513995300978,107000,19721,-5.498235960000001,96950,2.076028425693512,0.001,0.004347667964175343
468,2144,50.0,228,14134.912698525935,107200,19745,-5.61725962,97150,2.076205849647522,0.001,0.007935700761154294
469,2148,50.0,228,14144.367539912462,107400,19760,-5.6104206,97350,2.064373939037323,0.001,0.004608319301623851
470,2152,50.0,228,14152.216987814754,107600,19772,-5.56360925,97550,2.107969431877136,0.001,0.0043287660460919145
470,2156,50.0,228,14154.582727469504,107800,19777,-5.478507459999999,97750,2.0486560750007627,0.001,0.004448784841224551
471,2160,50.0,228,14163.296466384083,108000,19790,-5.44054467,97950,2.0450761222839358,0.001,0.004271106263622641
472,2164,50.0,228,14173.526936657727,108200,19806,-5.488902769999999,98150,2.073131775856018,0.001,0.007925325138494373
473,2168,50.0,228,14177.828621014953,108400,19816,-5.4536862799999986,98350,2.04904767036438,0.001,0.003946434520184994
474,2172,50.0,228,14183.116893094033,108600,19824,-5.460624419999999,98550,2.0482214498519897,0.001,0.00467750386800617
475,2176,50.0,228,14199.897982794791,108800,19844,-5.51962176,98750,2.0716720724105837,0.001,0.00441294330637902
476,2180,50.0,228,14211.20257262513,109000,19862,-5.540931099999999,98950,2.0336550498008727,0.001,0.003987954810727387
477,2184,50.0,228,14222.793962098658,109200,19879,-5.57427804,99150,2.0605599904060363,0.001,0.007708407407626509
478,2188,50.0,228,14238.126793295145,109400,19896,-5.55939793,99350,2.0176348161697386,0.001,0.004565540365874767
479,2192,50.0,228,14244.668893881142,109600,19906,-5.533943989999999,99550,2.0638730478286744,0.001,0.0038760786526836457
481,2196,50.0,228,14259.850969545543,109800,19927,-5.52151256,99750,2.0185157251358032,0.001,0.0037332371925003827
482,2200,50.0,228,14266.08574564755,110000,19937,-5.486107100000001,99950,2.051137640476227,0.001,0.005362988177221268
483,2204,50.0,227,14278.746629390866,110200,19956,-5.543731289999999,100150,2.0278731632232665,0.001,0.0042375138704665
484,2208,50.0,227,14296.440671812743,110400,19978,-5.52472836,100350,2.0662365794181823,0.001,0.003849999795202166
485,2212,50.0,227,14303.900716084987,110600,19990,-5.41636486,100550,2.064511923789978,0.001,0.003230039970949292
486,2216,50.0,227,14321.33881688118,110800,20017,-5.410301059999999,100750,2.016013276576996,0.001,0.0036050996370613573
487,2220,50.0,227,14331.143681187183,111000,20032,-5.33997557,100950,2.035878069400787,0.001,0.004498577672056854
489,2224,50.0,227,14339.85759523511,111200,20048,-5.30915065,101150,2.034296751022339,0.001,0.005174068501219153
490,2228,50.0,227,14353.653263304383,111400,20065,-5.31108245,101350,2.0597111988067627,0.001,0.0035419191350229084
491,2232,50.0,227,14364.886669050902,111600,20080,-5.358372179999999,101550,2.0360868763923645,0.001,0.0037426340347155927
492,2236,50.0,227,14409.479796923697,111800,20147,-5.4678354,101750,2.0349434399604798,0.001,0.004697654920164496
493,2240,50.0,227,14430.271930374205,112000,20175,-5.49864466,101950,1.989239022731781,0.001,0.004160087183117866
494,2244,50.0,227,14432.772001702338,112200,20178,-5.363210180000001,102150,2.0221303415298464,0.001,0.003947595197241753
495,2248,50.0,226,14452.679219923913,112400,20211,-5.367859500000001,102350,2.0095561289787294,0.001,0.004004021415021271
