time/total_timesteps,cv/rollout_cv_value,cv/rollout_cv_count,time/episodes,rollout/ep_rew_mean,time/time_elapsed,time/fps,rollout/ep_len_mean,train/actor_loss,train/learning_rate,train/n_updates,train/critic_loss
60000,9141.661716286093,13909,1200,-5.529392489999999,251,238,50.0,2.5945985555648803,0.001,49950,0.005852170302532613
60200,9154.421321436763,13926,1204,-5.52417614,252,238,50.0,2.5924945306777953,0.001,50150,0.006274361126124859
60400,9157.455875877291,13934,1208,-5.486927589999999,253,238,50.0,2.5994993257522583,0.001,50350,0.0047983998828567565
60600,9173.519579939544,13962,1212,-5.554512620000001,254,238,50.0,2.5566921854019165,0.001,50550,0.006057434440590441
60800,9191.814615100622,13988,1216,-5.528110640000001,255,238,50.0,2.6334136295318604,0.001,50750,0.006774733080528676
61000,9195.970585066825,13999,1220,-5.455996940000001,256,238,50.0,2.588093457221985,0.001,50950,0.00545267338398844
61200,9201.03686664626,14009,1224,-5.41260676,257,237,50.0,2.539681339263916,0.001,51150,0.00506977281998843
61400,9204.848754890263,14020,1228,-5.339584380000002,258,237,50.0,2.5270062351226805,0.001,51350,0.005901030092500151
61600,9217.082474526018,14043,1232,-5.381149369999999,259,237,50.0,2.5924225091934203,0.001,51550,0.005565222161822021
61800,9226.133962642401,14056,1236,-5.342648780000001,259,237,50.0,2.530053129196167,0.001,51750,0.005617208341136575
62000,9244.77546030283,14077,1240,-5.38055539,260,237,50.0,2.4860252141952515,0.001,51950,0.004985414119437337
62200,9254.652899879962,14094,1244,-5.355980599999999,261,237,50.0,2.567223629951477,0.001,52150,0.004832421159371734
62400,9267.883552275598,14116,1248,-5.372314140000001,262,237,50.0,2.505777053833008,0.001,52350,0.007099940124899149
62600,9291.746671717614,14144,1252,-5.436737910000001,263,237,50.0,2.486211199760437,0.001,52550,0.00646488334517926
62800,9319.861980814487,14180,1256,-5.49748754,264,237,50.0,2.4779737901687624,0.001,52750,0.004706311789341271
63000,9342.553253598511,14210,1260,-5.534855589999999,265,237,50.0,2.509598445892334,0.001,52950,0.004462604853324592
63200,9359.450801074505,14230,1264,-5.534811689999999,266,237,50.0,2.5064314126968386,0.001,53150,0.005384906409308315
63400,9371.54587322846,14243,1268,-5.5904319099999995,267,237,50.0,2.496598801612854,0.001,53350,0.005004863287322223
63600,9379.971385318786,14256,1272,-5.526783060000001,268,237,50.0,2.4857793617248536,0.001,53550,0.004786385875195265
63800,9382.489632885903,14263,1276,-5.522450339999999,269,237,50.0,2.47798415184021,0.001,53750,0.00590798806399107
64000,9402.274467322975,14288,1280,-5.54817533,269,237,50.0,2.480384268760681,0.001,53950,0.004798191990703344
64200,9420.672941192985,14308,1284,-5.584097070000001,271,236,50.0,2.490846104621887,0.001,54150,0.004504630388692021
64400,9436.992848228663,14331,1288,-5.634522509999999,272,236,50.0,2.4839102172851564,0.001,54350,0.004828149918466806
64600,9446.539562486112,14345,1292,-5.527746259999999,272,236,50.0,2.444744863510132,0.001,54550,0.00448685435578227
64800,9460.070072378963,14365,1296,-5.5224824,273,236,50.0,2.429113755226135,0.001,54750,0.0060075989272445444
65000,9465.99959724769,14375,1300,-5.49067495,274,236,50.0,2.446374087333679,0.001,54950,0.003882379059214145
65200,9484.36486756429,14397,1304,-5.519013189999999,275,236,50.0,2.4550564432144166,0.001,55150,0.005863974988460541
65400,9520.83245426789,14430,1308,-5.62595184,276,236,50.0,2.3807368755340574,0.001,55350,0.004741527019068599
65600,9525.558419451118,14440,1312,-5.5717738500000005,277,236,50.0,2.4255045557022097,0.001,55550,0.005031300275586546
65800,9530.180806227028,14445,1316,-5.51212361,278,236,50.0,2.502672529220581,0.001,55750,0.004773506512865424
66000,9549.271558761597,14463,1320,-5.57303373,279,236,50.0,2.443379054069519,0.001,55950,0.005181425465270877
66200,9554.295804686844,14473,1324,-5.55935651,280,236,50.0,2.4241691970825197,0.001,56150,0.004950453331694007
66400,9578.438341990113,14502,1328,-5.6436746,281,235,50.0,2.410792555809021,0.001,56350,0.00703694955445826
66600,9589.850229121745,14521,1332,-5.634213600000001,282,235,50.0,2.4003296852111817,0.001,56550,0.004272180376574397
66800,9605.634460713714,14537,1336,-5.63688038,283,235,50.0,2.4240988969802855,0.001,56750,0.004429546210449189
67000,9616.284078817815,14552,1340,-5.570297789999999,284,235,50.0,2.422311029434204,0.001,56950,0.005081310658715666
67200,9629.855507977307,14564,1344,-5.528834919999998,285,235,50.0,2.4552878952026367,0.001,57150,0.004484036793000996
67400,9638.293980583549,14576,1348,-5.4798233100000004,285,235,50.0,2.4419634628295896,0.001,57350,0.004170142079237849
67600,9656.434543367475,14596,1352,-5.496286100000001,286,235,50.0,2.422640156745911,0.001,57550,0.005573558215983212
67800,9660.01880057156,14604,1356,-5.37413329,287,235,50.0,2.436984157562256,0.001,57750,0.0047657671617344025
68000,9674.521270755678,14623,1360,-5.33330218,288,235,50.0,2.414948334693909,0.001,57950,0.004306681756861508
68200,9694.71631290391,14641,1364,-5.30240878,289,235,50.0,2.404510171413422,0.001,58150,0.004046037001535297
68400,9704.905301257968,14650,1368,-5.284462699999999,290,235,50.0,2.455757374763489,0.001,58350,0.004423294379375875
68600,9726.119847558439,14672,1372,-5.350975209999999,291,235,50.0,2.4734856939315795,0.001,58550,0.00399562175385654
68800,9745.248135756701,14692,1376,-5.408872629999999,292,235,50.0,2.390494728088379,0.001,58750,0.005064910259097815
69000,9752.394088443369,14705,1380,-5.375947480000001,293,235,50.0,2.4791386461257936,0.001,58950,0.004663621950894595
69200,9762.70206740871,14719,1384,-5.31635599,293,235,50.0,2.390844159126282,0.001,59150,0.005584923336282372
69400,9781.240696448833,14736,1388,-5.22405067,294,235,50.0,2.390898485183716,0.001,59350,0.004958891118876636
69600,9802.556910961866,14757,1392,-5.301508790000001,295,235,50.0,2.4243543481826784,0.001,59550,0.0064405133854597806
69800,9818.37681433931,14778,1396,-5.3124095,296,235,50.0,2.417346329689026,0.001,59750,0.004716379456222057
70000,9833.737539567053,14794,1400,-5.340507659999998,297,235,50.0,2.3625926637649535,0.001,59950,0.004447579509578645
70200,9867.266413222998,14822,1404,-5.37507276,298,235,50.0,2.3671332597732544,0.001,60150,0.004230654421262443
70400,9887.028314687312,14846,1408,-5.304766860000001,299,235,50.0,2.3999535274505615,0.001,60350,0.0040516458544880155
70600,9908.587964024395,14871,1412,-5.3514222700000005,300,235,50.0,2.4299759912490844,0.001,60550,0.004740963582880795
70800,9925.016698215157,14888,1416,-5.39380148,301,235,50.0,2.3935060691833496,0.001,60750,0.004507090705446899
71000,9942.262625407428,14912,1420,-5.370998689999999,302,235,50.0,2.355991449356079,0.001,60950,0.0042978169862180945
71200,9952.95494390279,14925,1424,-5.3987599899999985,302,235,50.0,2.406530542373657,0.001,61150,0.004437008611857891
71400,9972.393369723111,14944,1428,-5.399753520000001,303,235,50.0,2.3784143257141115,0.001,61350,0.005881992182694375
71600,9997.885292489082,14970,1432,-5.42239948,304,235,50.0,2.404909653663635,0.001,61550,0.0039049284229986368
71800,10023.016075134277,14992,1436,-5.474929470000002,305,234,50.0,2.425492482185364,0.001,61750,0.005291372206993401
72000,10048.351782791317,15016,1440,-5.5379398,306,234,50.0,2.3800607776641844,0.001,61950,0.006957449996843934
72200,10064.78814862296,15038,1444,-5.59771462,307,234,50.0,2.4000695610046385,0.001,62150,0.004986856700852514
72400,10082.249306272715,15061,1448,-5.645476429999999,308,234,50.0,2.4213974142074584,0.001,62350,0.00502646989421919
72600,10109.173803489655,15085,1452,-5.663122079999999,309,234,50.0,2.3898445177078247,0.001,62550,0.004820692476350814
72800,10130.478907424957,15109,1456,-5.7405019699999995,310,234,50.0,2.366984944343567,0.001,62750,0.006216697390191257
73000,10150.05801698193,15128,1460,-5.740663919999999,311,234,50.0,2.4134534740448,0.001,62950,0.004787756446748972
73200,10179.432768326253,15156,1464,-5.823805559999999,311,234,50.0,2.4237250089645386,0.001,63150,0.0046264235116541385
73400,10207.178728859872,15182,1468,-5.903029839999999,312,234,50.0,2.411305909156799,0.001,63350,0.005385531755164266
73600,10225.597558863461,15203,1472,-5.892904759999998,313,234,50.0,2.390624418258667,0.001,63550,0.004297462971881032
73800,10242.060988184065,15224,1476,-5.88399865,314,234,50.0,2.374369168281555,0.001,63750,0.004414974097162485
74000,10248.713980924338,15237,1480,-5.8981772,315,234,50.0,2.4060029649734496,0.001,63950,0.0035155598260462285
74200,10257.674469664693,15251,1484,-5.901268270000002,316,234,50.0,2.4006643676757813,0.001,64150,0.00536199763417244
74400,10274.215217895806,15274,1488,-5.9514863300000025,317,234,50.0,2.3767660999298097,0.001,64350,0.004329864573664963
74600,10289.442391697317,15293,1492,-5.936908680000001,318,234,50.0,2.3974301743507387,0.001,64550,0.00595258301589638
74800,10301.482795868069,15307,1496,-5.910251120000001,319,234,50.0,2.374322075843811,0.001,64750,0.004434949895367027
75000,10314.231112629175,15323,1500,-5.911021970000002,320,234,50.0,2.391553907394409,0.001,64950,0.00671741190366447
75200,10324.294875074178,15335,1504,-5.824469390000002,320,234,50.0,2.3614837741851806,0.001,65150,0.0036613644636236133
75400,10344.900719683617,15360,1508,-5.8618866800000005,321,234,50.0,2.355684597492218,0.001,65350,0.00460735205328092
75600,10352.77902701497,15372,1512,-5.811746940000002,322,234,50.0,2.3884706258773805,0.001,65550,0.004797870391048491
75800,10357.11739500612,15381,1516,-5.774070420000002,323,234,50.0,2.31502552986145,0.001,65750,0.0054933622758835555
76000,10367.739473324269,15396,1520,-5.75398101,324,234,50.0,2.333788743019104,0.001,65950,0.005048179188743234
76200,10379.63293485716,15415,1524,-5.7410822800000005,325,234,50.0,2.359214868545532,0.001,66150,0.005002143052406609
76400,10396.79959788546,15437,1528,-5.71369013,326,234,50.0,2.3576732206344606,0.001,66350,0.004032996320165694
76600,10409.651932761073,15452,1532,-5.644503510000001,327,234,50.0,2.3077725338935853,0.001,66550,0.005489209936931729
76800,10422.471800815314,15467,1536,-5.54741181,327,234,50.0,2.354007124900818,0.001,66750,0.005877695204690099
77000,10442.231978584081,15488,1540,-5.53662213,328,234,50.0,2.311440052986145,0.001,66950,0.004183835636358708
77200,10448.19795660302,15498,1544,-5.51464378,329,234,50.0,2.316016788482666,0.001,67150,0.004437860702164471
77400,10470.379385661334,15523,1548,-5.555391020000001,330,234,50.0,2.337641730308533,0.001,67350,0.0045018798392266034
77600,10473.589558433741,15532,1552,-5.47732838,331,234,50.0,2.3129444456100465,0.001,67550,0.003978504831902683
77800,10480.296440117061,15545,1556,-5.42531177,332,234,50.0,2.315266742706299,0.001,67750,0.004243193047586829
78000,10493.758621361107,15562,1560,-5.44893283,333,233,50.0,2.3039468216896055,0.001,67950,0.004185125809162855
78200,10502.756886344403,15578,1564,-5.382590890000001,334,233,50.0,2.3168299484252928,0.001,68150,0.00541549839777872
78400,10504.321011722088,15581,1568,-5.244282419999999,335,233,50.0,2.285303301811218,0.001,68350,0.004762478196062148
78600,10529.262797631323,15603,1572,-5.256547520000001,335,233,50.0,2.3211444640159606,0.001,68550,0.004868759112432599
78800,10548.082099445164,15628,1576,-5.30784123,336,233,50.0,2.288792588710785,0.001,68750,0.004718418901320547
79000,10566.73748371005,15648,1580,-5.322046759999999,337,233,50.0,2.2951727724075317,0.001,68950,0.004358834628947079
79200,10572.61833659932,15658,1584,-5.296485010000001,338,233,50.0,2.2651156091690066,0.001,69150,0.004270590958185494
79400,10578.503109529614,15668,1588,-5.24722898,339,233,50.0,2.286609251499176,0.001,69350,0.0039446201734244825
79600,10592.752161100507,15689,1592,-5.256557449999999,340,233,50.0,2.2622317695617675,0.001,69550,0.005354576716199517
79800,10600.333695828915,15706,1596,-5.272390779999999,341,233,50.0,2.253329873085022,0.001,69750,0.004195548624265939
80000,10611.877734571695,15714,1600,-5.27298621,342,233,50.0,2.27804030418396,0.001,69950,0.003972953113261611
80200,10622.69245614484,15731,1604,-5.275269340000001,343,233,50.0,2.274618945121765,0.001,70150,0.004258732190355659
80400,10632.485442128032,15748,1608,-5.231825359999999,343,233,50.0,2.251335685253143,0.001,70350,0.0035661673708818854
80600,10654.025567263365,15771,1612,-5.3026276800000005,344,233,50.0,2.270606026649475,0.001,70550,0.004134743958711624
80800,10660.899887960404,15783,1616,-5.28892381,345,233,50.0,2.269930052757263,0.001,70750,0.0054781298153102394
81000,10675.56313751638,15800,1620,-5.33287427,346,233,50.0,2.253333809375763,0.001,70950,0.0038839673763141035
81200,10691.335537839681,15824,1624,-5.391054660000001,347,233,50.0,2.2531311440467836,0.001,71150,0.00421851291321218
81400,10706.284577805549,15842,1628,-5.379859300000001,348,233,50.0,2.263497233390808,0.001,71350,0.003554052165709436
81600,10719.115431405604,15862,1632,-5.39729839,349,233,50.0,2.2350057625770567,0.001,71550,0.0038818016462028025
81800,10749.903059136122,15891,1636,-5.49455516,350,233,50.0,2.2949972772598266,0.001,71750,0.0040735066798515615
82000,10779.046228501946,15916,1640,-5.53239327,351,233,50.0,2.2765932178497312,0.001,71950,0.006356433024629951
82200,10798.037833031267,15934,1644,-5.549043529999999,352,233,50.0,2.199184658527374,0.001,72150,0.003199917385354638
82400,10814.11749811098,15957,1648,-5.52450317,352,233,50.0,2.222409956455231,0.001,72350,0.003446361606474966
82600,10820.558311782777,15970,1652,-5.5092171500000005,353,233,50.0,2.269309689998627,0.001,72550,0.004144755220040679
82800,10834.178044538945,15987,1656,-5.5313911,354,233,50.0,2.260507628917694,0.001,72750,0.004703041785396636
83000,10854.030046444386,16011,1660,-5.54398075,355,233,50.0,2.2390964818000794,0.001,72950,0.004232691996730864
83200,10870.502171985805,16033,1664,-5.55981253,356,233,50.0,2.229175474643707,0.001,73150,0.00338223812635988
83400,10903.304400525987,16062,1668,-5.691305420000003,357,233,50.0,2.2397082304954528,0.001,73350,0.0037628217227756978
83600,10913.274334218353,16076,1672,-5.61283884,358,233,50.0,2.2559952616691588,0.001,73550,0.005575995678082108
83800,10924.404365822673,16089,1676,-5.51441709,359,233,50.0,2.2474040627479552,0.001,73750,0.006487153340131045
84000,10933.213290974498,16105,1680,-5.521254269999999,360,233,50.0,2.229797785282135,0.001,73950,0.004523769072256982
84200,10943.465836722404,16124,1684,-5.567526040000001,360,233,50.0,2.2477311086654663,0.001,74150,0.004786674813367427
84400,10955.208821829408,16142,1688,-5.58499939,361,233,50.0,2.199732120037079,0.001,74350,0.0033597176754847167
84600,10965.621971160173,16158,1692,-5.5355478,362,233,50.0,2.2531341075897218,0.001,74550,0.00436708917375654
84800,10976.717880159616,16175,1696,-5.529587089999999,363,233,50.0,2.2196360421180725,0.001,74750,0.0037109021400101483
85000,10982.662610124797,16186,1700,-5.483673799999998,364,233,50.0,2.2490974402427675,0.001,74950,0.0030471995053812863
85200,10994.155661340803,16200,1704,-5.527115820000001,365,233,50.0,2.2136945509910584,0.001,75150,0.006311245006509125
85400,11004.920695327222,16215,1708,-5.512631299999999,366,233,50.0,2.247751626968384,0.001,75350,0.005480726913083345
85600,11008.33899282664,16226,1712,-5.38810866,367,233,50.0,2.27958491563797,0.001,75550,0.005635108647402376
85800,11019.52909224853,16244,1716,-5.436859280000001,368,233,50.0,2.215528748035431,0.001,75750,0.0033870029798708855
86000,11028.214046396315,16255,1720,-5.38192597,368,233,50.0,2.2184805870056152,0.001,75950,0.0035165243386290966
86200,11045.747065175325,16279,1724,-5.380505919999999,369,233,50.0,2.2118622064590454,0.001,76150,0.0037396558187901973
86400,11064.758613087237,16299,1728,-5.3858737900000015,370,233,50.0,2.2020163989067076,0.001,76350,0.004063017156440764
86600,11074.6824657619,16318,1732,-5.36221816,371,233,50.0,2.22826313495636,0.001,76550,0.00394574168138206
86800,11087.304213657975,16331,1736,-5.325162799999999,372,233,50.0,2.213242630958557,0.001,76750,0.004477424235083163
87000,11093.22503368929,16341,1740,-5.24733681,373,233,50.0,2.205891773700714,0.001,76950,0.0041728974785655735
87200,11096.296738684177,16350,1744,-5.18490134,374,233,50.0,2.217358045578003,0.001,77150,0.005364668113179505
87400,11102.61739808321,16363,1748,-5.12267087,375,233,50.0,2.176609001159668,0.001,77350,0.005206336723640561
87600,11112.167772796005,16378,1752,-5.14729191,375,233,50.0,2.2399582624435426,0.001,77550,0.0052238606521859765
87800,11127.208790495992,16399,1756,-5.18977273,376,233,50.0,2.2034951567649843,0.001,77750,0.003671134307514876
88000,11140.089726950973,16414,1760,-5.1489845,377,233,50.0,2.2058483839035032,0.001,77950,0.004221886158920825
88200,11159.8012400046,16436,1764,-5.17558176,378,233,50.0,2.234318950176239,0.001,78150,0.004456566236913204
88400,11173.153211642057,16456,1768,-5.14072851,379,233,50.0,2.2220852541923524,0.001,78350,0.0031652336567640302
88600,11203.46520960331,16486,1772,-5.234549120000001,380,232,50.0,2.207321410179138,0.001,78550,0.004039203384891153
88800,11216.69225595519,16504,1776,-5.272620710000001,381,233,50.0,2.184795660972595,0.001,78750,0.0033552365330979227
89000,11222.614977102727,16516,1780,-5.2230333,381,232,50.0,2.1907765102386474,0.001,78950,0.004006980159319937
89200,11230.169572692364,16528,1784,-5.20354039,382,232,50.0,2.2002267122268675,0.001,79150,0.004038004186004401
89400,11238.346636358649,16542,1788,-5.19328347,383,232,50.0,2.2033803772926333,0.001,79350,0.005397809254936874
89600,11244.623991429806,16555,1792,-5.168500900000001,384,232,50.0,2.2136436128616332,0.001,79550,0.003746287575922906
89800,11250.717129945755,16567,1796,-5.193956050000001,385,232,50.0,2.2399396538734435,0.001,79750,0.004406977819744497
90000,11256.673435732722,16577,1800,-5.22992973,386,232,50.0,2.192656326293945,0.001,79950,0.004179403497837484
90200,11262.449267733842,16594,1804,-5.21457066,387,232,50.0,2.1704223942756653,0.001,80150,0.004084830244537443
90400,11265.187762547284,16599,1808,-5.17085052,388,232,50.0,2.227293508052826,0.001,80350,0.004557967488653958
90600,11272.284583896399,16609,1812,-5.218553490000001,389,232,50.0,2.1956936883926392,0.001,80550,0.0036306883883662523
90800,11287.372816193849,16626,1816,-5.276611760000001,390,232,50.0,2.2058306407928465,0.001,80750,0.004222206985577941
91000,11300.31635304913,16646,1820,-5.33602171,391,232,50.0,2.1753379249572755,0.001,80950,0.003251567140687257
91200,11304.537579618394,16653,1824,-5.256505770000001,392,232,50.0,2.155483117103577,0.001,81150,0.003815316038671881
91400,11318.31340746209,16676,1828,-5.2482344,393,232,50.0,2.179696862697601,0.001,81350,0.00393038964131847
91600,11331.027271717787,16697,1832,-5.267787129999999,394,232,50.0,2.1982565093040467,0.001,81550,0.007235166803002358
91800,11344.888158716261,16718,1836,-5.234386709999999,394,232,50.0,2.1825191974639893,0.001,81750,0.0043426783150061965
92000,11362.020740009844,16743,1840,-5.25977311,395,232,50.0,2.1875673866271974,0.001,81950,0.004132614419795573
92200,11380.758770659566,16766,1844,-5.331843369999999,396,232,50.0,2.1868161869049074,0.001,82150,0.004153160220012069
92400,11395.397272586823,16785,1848,-5.373076169999999,397,232,50.0,2.1761429691314698,0.001,82350,0.0034209078573621808
92600,11417.385560028255,16810,1852,-5.457469910000001,398,232,50.0,2.161019492149353,0.001,82550,0.0035379411512985823
92800,11440.987528365105,16839,1856,-5.44037443,399,232,50.0,2.1713047862052917,0.001,82750,0.004480916012544185
93000,11466.434059627354,16867,1860,-5.531175320000001,400,231,50.0,2.1426896452903748,0.001,82950,0.003169338784646243
93200,11475.72578882426,16882,1864,-5.50105214,401,231,50.0,2.1511666870117185,0.001,83150,0.0052095779473893345
93400,11488.622119817883,16899,1868,-5.4640477999999995,402,231,50.0,2.141116967201233,0.001,83350,0.0045658886525779966
93600,11500.067431479692,16913,1872,-5.401968580000001,403,231,50.0,2.19688330411911,0.001,83550,0.004774497589096427
93800,11504.475668568164,16925,1876,-5.3561216400000005,404,231,50.0,2.1984574794769287,0.001,83750,0.004595465380698442
94000,11518.231903277338,16949,1880,-5.41435787,405,231,50.0,2.16427444934845,0.001,83950,0.005384314469993114
94200,11531.436137046665,16973,1884,-5.449237740000001,406,231,50.0,2.1421857595443727,0.001,84150,0.005656841511372477
94400,11544.871460068971,16990,1888,-5.483247319999999,407,231,50.0,2.169408504962921,0.001,84350,0.0038758831564337016
94600,11553.321109194309,17003,1892,-5.496449870000001,408,231,50.0,2.1524413561820985,0.001,84550,0.003806509168352932
94800,11573.9963141419,17027,1896,-5.515868750000002,409,231,50.0,2.1896008610725404,0.001,84750,0.003141861471813172
95000,11583.903684355319,17045,1900,-5.52473826,410,231,50.0,2.140688781738281,0.001,84950,0.003410213766619563
95200,11592.178620252758,17060,1904,-5.50739771,411,231,50.0,2.1100512385368346,0.001,85150,0.004873773725703359
95400,11603.826901093125,17079,1908,-5.57482495,412,231,50.0,2.1796937727928163,0.001,85350,0.0033572657383047046
95600,11607.553729243577,17087,1912,-5.577071169999999,413,231,50.0,2.1566397643089292,0.001,85550,0.0036951803578995166
95800,11617.48500276357,17107,1916,-5.561852439999998,414,231,50.0,2.1298960304260253,0.001,85750,0.004340253388509154
96000,11629.112015444785,17117,1920,-5.50930378,415,230,50.0,2.1151473546028137,0.001,85950,0.0046939203375950455
96200,11641.297502417117,17137,1924,-5.547411930000001,416,230,50.0,2.1651182651519774,0.001,86150,0.004151701154187322
96400,11652.798441015184,17156,1928,-5.52113908,417,230,50.0,2.149453980922699,0.001,86350,0.003984870165586471
96600,11667.595264524221,17175,1932,-5.528861890000001,418,230,50.0,2.1322772693634033,0.001,86550,0.004574696035124361
96800,11673.54683637619,17185,1936,-5.488265790000001,419,230,50.0,2.152945144176483,0.001,86750,0.006641470575705171
97000,11682.027221929282,17201,1940,-5.482338790000001,420,230,50.0,2.119683120250702,0.001,86950,0.004704607718158513
97200,11687.718149986118,17214,1944,-5.430855659999999,421,230,50.0,2.1280096554756165,0.001,87150,0.004086677643936127
97400,11695.674759659916,17227,1948,-5.40794499,422,230,50.0,2.1021161699295043,0.001,87350,0.00450363612966612
97600,11707.961057107896,17250,1952,-5.371253810000002,423,230,50.0,2.0915562438964845,0.001,87550,0.006863608751446009
97800,11731.83242727071,17277,1956,-5.39719542,424,230,50.0,2.0838367700576783,0.001,87750,0.005626686275936663
98000,11746.651383873075,17299,1960,-5.3264903200000004,425,230,50.0,2.128964216709137,0.001,87950,0.005365429853554815
98200,11760.616361681372,17321,1964,-5.334910529999998,426,230,50.0,2.099294300079346,0.001,88150,0.0056554441479966045
98400,11766.230770308524,17332,1968,-5.28963665,427,230,50.0,2.1082608819007875,0.001,88350,0.005394049347378313
98600,11773.299232389778,17344,1972,-5.24505019,428,230,50.0,2.1339450454711915,0.001,88550,0.0049008032493293285
98800,11783.447460331023,17359,1976,-5.255675650000001,429,230,50.0,2.0704934406280517,0.001,88750,0.004865925284102559
99000,11788.195818319917,17367,1980,-5.14304879,430,230,50.0,2.1212813520431517,0.001,88950,0.0030680068349465727
99200,11794.697863020003,17379,1984,-5.10172311,431,229,50.0,2.114315710067749,0.001,89150,0.0038346781372092663
99400,11809.873544409871,17403,1988,-5.120983720000001,432,229,50.0,2.094561960697174,0.001,89350,0.006732297926209867
99600,11817.703541327268,17417,1992,-5.11881566,433,229,50.0,2.1062886095046998,0.001,89550,0.004768145601265133
99800,11828.060604780912,17433,1996,-5.050739879999999,434,229,50.0,2.0842073559761047,0.001,89750,0.0038468545908108354
100000,11835.079821523279,17449,2000,-5.0226096,435,229,50.0,2.0782295656204224,0.001,89950,0.003771799399983138
100200,11850.398478150368,17474,2004,-5.060308119999999,436,229,50.0,2.122349328994751,0.001,90150,0.004550950380507857
100400,11863.259722750634,17494,2008,-5.06454907,437,229,50.0,2.0838057255744933,0.001,90350,0.00315749372006394
100600,11876.320742614567,17511,2012,-5.101150809999999,438,229,50.0,2.1301656913757325,0.001,90550,0.0034201434208080174
100800,11889.827017571777,17531,2016,-5.065935980000001,439,229,50.0,2.051086962223053,0.001,90750,0.00417570037767291
101000,11892.07738244161,17536,2020,-5.039401290000001,440,229,50.0,2.107113094329834,0.001,90950,0.0033995479228906334
101200,11898.933323152363,17549,2024,-5.029626540000001,440,229,50.0,2.0921337270736693,0.001,91150,0.0034493225743062795
101400,11907.087610583752,17561,2028,-5.0337188,441,229,50.0,2.089272530078888,0.001,91350,0.0033412967226468028
101600,11920.925348531455,17575,2032,-5.026829140000001,442,229,50.0,2.1071728444099427,0.001,91550,0.004627569243311882
101800,11933.88367409259,17594,2036,-5.0850681600000005,443,229,50.0,2.090459382534027,0.001,91750,0.003894066582433879
102000,11949.796057470143,17616,2040,-5.0971367800000005,444,229,50.0,2.069697980880737,0.001,91950,0.003330709689762443
102200,11953.021687187254,17622,2044,-5.0622131900000005,445,229,50.0,2.0907442212104796,0.001,92150,0.003308685428928584
102400,11966.030904889107,17642,2048,-5.05598888,446,229,50.0,2.11452219247818,0.001,92350,0.004352684619370848
102600,11971.32357321307,17651,2052,-5.00381405,447,229,50.0,2.0759846639633177,0.001,92550,0.004198159936349839
102800,11978.564084429294,17666,2056,-4.946704919999999,448,229,50.0,2.1529950404167177,0.001,92750,0.003860112049151212
103000,11997.047133281827,17691,2060,-4.966749149999999,449,229,50.0,2.0770817375183106,0.001,92950,0.003783953415695578
103200,12016.371392127126,17717,2064,-4.973054439999999,450,228,50.0,2.0720984721183777,0.001,93150,0.0029321383172646164
103400,12031.077887039632,17735,2068,-5.050966990000001,451,228,50.0,2.0603857755661013,0.001,93350,0.003573312805965543
103600,12048.506404556334,17758,2072,-5.116287979999999,452,228,50.0,2.0627947068214416,0.001,93550,0.003620913957711309
103800,12053.175373535603,17766,2076,-5.0822153,453,228,50.0,2.0497775959968565,0.001,93750,0.00307999320095405
104000,12066.051606271416,17785,2080,-5.15649847,454,228,50.0,2.113250322341919,0.001,93950,0.0038258694275282324
104200,12073.479807764292,17797,2084,-5.16115158,455,228,50.0,2.060995092391968,0.001,94150,0.003944452416617423
104400,12082.018869500607,17811,2088,-5.105916819999999,456,228,50.0,2.077825963497162,0.001,94350,0.0074140534177422526
104600,12092.568537715822,17823,2092,-5.13032662,457,228,50.0,2.0755584931373594,0.001,94550,0.0037874242081306873
104800,12104.208325915039,17841,2096,-5.18043566,458,228,50.0,2.102553360462189,0.001,94750,0.002969863568432629
105000,12120.402931865305,17868,2100,-5.23351589,459,228,50.0,2.0985818576812743,0.001,94950,0.0029398141335695983
105200,12141.180384352803,17895,2104,-5.255163619999999,460,228,50.0,2.091833369731903,0.001,95150,0.003310486564878374
105400,12157.477548234165,17916,2108,-5.26431985,461,228,50.0,2.09260516166687,0.001,95350,0.003635965131688863
105600,12174.887231864035,17935,2112,-5.289033119999999,462,228,50.0,2.1101895594596862,0.001,95550,0.0044281934527680275
105800,12187.829513374716,17954,2116,-5.291285440000001,463,228,50.0,2.0905054950714113,0.001,95750,0.004225888084620238
106000,12205.037012171,17974,2120,-5.380011170000001,464,228,50.0,2.076408369541168,0.001,95950,0.0034139467729255558
106200,12221.359908666462,17993,2124,-5.408335209999999,465,228,50.0,2.0600823187828063,0.001,96150,0.0031368883373215795
106400,12234.409312270582,18010,2128,-5.4222954,466,227,50.0,2.0459654092788697,0.001,96350,0.0033502593031153084
106600,12250.794061657041,18031,2132,-5.413189599999998,467,227,50.0,2.048419802188873,0.001,96550,0.0036258896626532077
106800,12272.14733144641,18057,2136,-5.4616317400000005,468,227,50.0,2.0636918544769287,0.001,96750,0.0038864023727364838
107000,12281.306603074074,18069,2140,-5.438874490000001,469,227,50.0,2.054864535331726,0.001,96950,0.0043083356646820906
107200,12288.080317955464,18079,2144,-5.4661778199999995,470,227,50.0,2.066882262229919,0.001,97150,0.0033777399570681156
107400,12303.206042677164,18096,2148,-5.462711939999998,471,227,50.0,2.091322703361511,0.001,97350,0.0031778984260745348
107600,12309.608649786562,18105,2152,-5.434869689999999,472,227,50.0,2.004619822502136,0.001,97550,0.0034439596626907585
