cv/rollout_cv_value,cv/rollout_cv_count,rollout/ep_len_mean,rollout/ep_rew_mean,time/total_timesteps,time/fps,time/episodes,time/time_elapsed,train/critic_loss,train/learning_rate,train/n_updates,train/actor_loss
11354.895318750292,15353,50.0,-5.380069229999999,69600,234,1392,296,0.0039358757459558545,0.001,59550,2.1987133383750916
11367.19910633564,15371,50.0,-5.36495866,69800,234,1396,297,0.00401538256322965,0.001,59750,2.1863842678070067
11374.998585961759,15385,50.0,-5.355619589999999,70000,234,1400,298,0.004575544786639511,0.001,59950,2.240689125061035
11382.877882428467,15400,50.0,-5.36498465,70200,234,1404,299,0.0043266785517334936,0.001,60150,2.178364827632904
11396.93576458469,15416,50.0,-5.341443420000001,70400,234,1408,300,0.0039828077284619215,0.001,60350,2.2161858248710633
11409.736463278532,15432,50.0,-5.32884923,70600,234,1412,300,0.0033427291340194644,0.001,60550,2.163140993118286
11437.688802078366,15463,50.0,-5.39385964,70800,234,1416,301,0.005139190976042301,0.001,60750,2.1672406005859375
11451.308447353542,15484,50.0,-5.356815610000001,71000,234,1420,302,0.002910538853611797,0.001,60950,2.132462270259857
11467.728876706213,15505,50.0,-5.361578939999999,71200,234,1424,303,0.003975381683558226,0.001,61150,2.154805998802185
11480.393360953778,15519,50.0,-5.385538019999999,71400,234,1428,304,0.0035470165126025677,0.001,61350,2.1855059170722964
11496.119719069451,15539,50.0,-5.39568591,71600,234,1432,305,0.005533464106265456,0.001,61550,2.1818857622146606
11513.965310443193,15561,50.0,-5.41906659,71800,234,1436,305,0.004278690814971924,0.001,61750,2.131044704914093
11520.359863065183,15570,50.0,-5.3688011300000005,72000,234,1440,306,0.003934871021192521,0.001,61950,2.149807643890381
11542.649279426783,15600,50.0,-5.372797980000001,72200,234,1444,307,0.003664868166670203,0.001,62150,2.116110737323761
11557.102759864181,15627,50.0,-5.361220509999999,72400,234,1448,308,0.004096154277212918,0.001,62350,2.1669139885902404
11563.64527637884,15638,50.0,-5.316932769999999,72600,234,1452,309,0.0033014959283173082,0.001,62550,2.133179631233215
11580.260465268046,15659,50.0,-5.35217984,72800,234,1456,310,0.0047908296482637525,0.001,62750,2.158462610244751
11589.312568757683,15672,50.0,-5.35337447,73000,234,1460,310,0.003291199046652764,0.001,62950,2.120163083076477
11598.48221103102,15686,50.0,-5.31956685,73200,234,1464,311,0.0032458247803151606,0.001,63150,2.0943526458740234
11603.905256025493,15695,50.0,-5.2526023199999985,73400,234,1468,312,0.0033217011229135095,0.001,63350,2.110007970333099
11606.639069959521,15702,50.0,-5.18720979,73600,234,1472,313,0.0036761341337114574,0.001,63550,2.141168465614319
11621.709804266691,15724,50.0,-5.2170562899999995,73800,234,1476,314,0.0041614174051210285,0.001,63750,2.136645886898041
11641.611359644681,15748,50.0,-5.282510010000001,74000,234,1480,315,0.004997202539816499,0.001,63950,2.1262954568862913
11653.52656846121,15764,50.0,-5.266186150000001,74200,234,1484,315,0.0038226326555013657,0.001,64150,2.124273746013641
11663.920432407409,15782,50.0,-5.19457348,74400,234,1488,316,0.003540937451180071,0.001,64350,2.1226699686050416
11682.92682261765,15802,50.0,-5.2389218600000005,74600,234,1492,317,0.0033231838513165714,0.001,64550,2.0899025535583498
11691.540806066245,15812,50.0,-5.22996113,74800,234,1496,318,0.003718958923127502,0.001,64750,2.0730797910690306
11703.133723758161,15826,50.0,-5.23818407,75000,234,1500,319,0.004208246220368892,0.001,64950,2.0726281881332396
11727.352050285786,15854,50.0,-5.336046439999999,75200,234,1504,320,0.004901688769459725,0.001,65150,2.116420340538025
11738.003485806286,15869,50.0,-5.3505410100000015,75400,235,1508,320,0.004637880579102784,0.001,65350,2.071117646694183
11747.278527446091,15885,50.0,-5.3115729499999995,75600,235,1512,321,0.003957557566463947,0.001,65550,2.0881068325042724
11757.35496244952,15898,50.0,-5.22373291,75800,235,1516,322,0.00345601576147601,0.001,65750,2.1028349137306215
11777.585656650364,15922,50.0,-5.24044485,76000,235,1520,323,0.0033798460057005287,0.001,65950,2.0580467629432677
11793.761600211263,15942,50.0,-5.23070218,76200,235,1524,324,0.0037911451095715165,0.001,66150,2.0776528000831602
11803.27696274966,15956,50.0,-5.19231885,76400,235,1528,324,0.003797441814094782,0.001,66350,2.094394187927246
11814.497772879899,15974,50.0,-5.17679214,76600,235,1532,325,0.003460456624161452,0.001,66550,2.0690432524681093
11831.708717409521,15993,50.0,-5.137259799999999,76800,235,1536,326,0.004413953821640461,0.001,66750,2.0419694137573243
11847.478856805712,16020,50.0,-5.193062199999999,77000,235,1540,327,0.003339778040535748,0.001,66950,2.0959062647819517
11851.648214749992,16030,50.0,-5.1190411000000005,77200,235,1544,328,0.0031551576242782177,0.001,67150,2.0885001397132874
11859.045812208205,16043,50.0,-5.09612518,77400,235,1548,329,0.0036805572570301594,0.001,67350,2.027286105155945
11868.756519779563,16056,50.0,-5.132718069999999,77600,235,1552,329,0.0035528423357754947,0.001,67550,2.0766941833496095
11894.304457724094,16083,50.0,-5.17579298,77800,235,1556,330,0.0046160925272852186,0.001,67750,2.058959279060364
11910.527876920998,16104,50.0,-5.216638089999999,78000,235,1560,331,0.004296770542860031,0.001,67950,2.125016660690308
11917.848347824067,16124,50.0,-5.182999710000001,78200,235,1564,332,0.004193697937298566,0.001,68150,2.0823464250564574
11934.205066572875,16144,50.0,-5.218565370000001,78400,235,1568,333,0.0031331484671682118,0.001,68350,2.0614237427711486
11935.29489999637,16146,50.0,-5.185744219999999,78600,235,1572,334,0.003898557205684483,0.001,68550,2.0818164587020873
11946.251593012363,16159,50.0,-5.172804359999999,78800,235,1576,334,0.002585902458522469,0.001,68750,2.089232883453369
11969.001075211912,16182,50.0,-5.1672367,79000,235,1580,335,0.0032964258384890854,0.001,68950,2.0719220447540283
11983.550482038409,16203,50.0,-5.1943213,79200,235,1584,336,0.005914471941068768,0.001,69150,2.077796771526337
12004.216886978596,16224,50.0,-5.2397543,79400,235,1588,337,0.0031916098564397544,0.001,69350,2.0878965711593627
12015.070602949709,16243,50.0,-5.2480476199999995,79600,235,1592,338,0.003086879150941968,0.001,69550,2.0772595620155334
12022.182825520635,16261,50.0,-5.252398070000001,79800,235,1596,339,0.003328215149231255,0.001,69750,2.0478299355506895
12037.98313511908,16281,50.0,-5.26807573,80000,235,1600,339,0.0041615756112150844,0.001,69950,2.0875170636177063
12058.733021155,16308,50.0,-5.2735119500000005,80200,235,1604,340,0.003424436692148447,0.001,70150,2.0837195324897766
12066.00229717791,16317,50.0,-5.265584930000001,80400,235,1608,341,0.004563810168765486,0.001,70350,2.0557416319847106
12075.884843304753,16331,50.0,-5.281577530000001,80600,235,1612,342,0.003411105836275965,0.001,70550,2.0814633631706236
12089.424818914384,16350,50.0,-5.30914613,80800,235,1616,343,0.002568950953427702,0.001,70750,2.05096910238266
12098.40667340532,16367,50.0,-5.310833,81000,235,1620,344,0.004300072244368494,0.001,70950,2.0739009475708006
12117.756705936044,16389,50.0,-5.3777298600000005,81200,235,1624,344,0.003367714004125446,0.001,71150,2.080154690742493
12126.152576740831,16399,50.0,-5.393609879999999,81400,235,1628,345,0.002885824486147612,0.001,71350,2.105787034034729
12136.170094966888,16414,50.0,-5.3966074200000005,81600,235,1632,346,0.0038316804426722227,0.001,71550,2.0778727078437806
12155.808182820678,16438,50.0,-5.437264590000001,81800,235,1636,347,0.004445900870487094,0.001,71750,2.0832688307762144
12170.69816601649,16459,50.0,-5.438186220000001,82000,235,1640,348,0.0027743993466719987,0.001,71950,2.065863356590271
12182.1759291403,16475,50.0,-5.458101250000001,82200,235,1644,349,0.002831028592772782,0.001,72150,2.048161172866821
12204.415870890021,16502,50.0,-5.510039449999999,82400,235,1648,349,0.0036839409824460743,0.001,72350,2.0586383819580076
12226.684275381267,16528,50.0,-5.555304099999998,82600,235,1652,350,0.002650369699113071,0.001,72550,2.072921175956726
12239.832007564604,16545,50.0,-5.50162943,82800,235,1656,351,0.003134566757362336,0.001,72750,2.0918242502212525
12254.612594801933,16565,50.0,-5.49204259,83000,235,1660,352,0.004183791866526007,0.001,72950,2.0720097374916078
12269.056246902794,16581,50.0,-5.519709180000001,83200,235,1664,353,0.0034044050797820092,0.001,73150,2.071713707447052
12287.31016048044,16602,50.0,-5.532326129999998,83400,235,1668,354,0.003133470437023789,0.001,73350,2.0650885701179504
12304.295959424227,16621,50.0,-5.655994109999999,83600,235,1672,354,0.004143669591285288,0.001,73550,2.0738291049003603
12325.12832422182,16645,50.0,-5.72189396,83800,235,1676,355,0.005176211073994637,0.001,73750,2.0562894105911256
12336.171035818756,16658,50.0,-5.665183260000001,84000,235,1680,356,0.0035896365833468736,0.001,73950,2.075644371509552
12344.721774045378,16671,50.0,-5.59867424,84200,235,1684,357,0.0035779044847004116,0.001,74150,2.064678692817688
12356.566953841597,16686,50.0,-5.55547513,84400,235,1688,358,0.0031476328684948386,0.001,74350,2.014338266849518
12373.92547513917,16707,50.0,-5.59095645,84600,235,1692,359,0.0040290668583475055,0.001,74550,2.079830093383789
12396.790108766407,16733,50.0,-5.61959609,84800,235,1696,359,0.0038064412446692586,0.001,74750,2.0457029724121094
12403.196178827435,16742,50.0,-5.550900349999999,85000,235,1700,360,0.00400581322144717,0.001,74950,2.04254034280777
12413.912558302283,16759,50.0,-5.49870364,85200,235,1704,361,0.0031318825366906822,0.001,75150,2.019178910255432
12422.36687976867,16769,50.0,-5.487684270000001,85400,235,1708,362,0.003805052994284779,0.001,75350,2.0531148767471312
12441.827929519117,16795,50.0,-5.54729063,85600,235,1712,363,0.0033686127280816436,0.001,75550,2.0566988492012026
12449.470013469458,16808,50.0,-5.493176200000001,85800,235,1716,364,0.005266968479845673,0.001,75750,2.0234203720092774
12468.987284868956,16833,50.0,-5.4950741899999995,86000,235,1720,365,0.0048488683439791205,0.001,75950,2.0166784024238584
12488.06858561933,16857,50.0,-5.45592571,86200,235,1724,365,0.003915326381102205,0.001,76150,2.035543222427368
12510.422442369163,16883,50.0,-5.520651479999999,86400,235,1728,366,0.0027641402231529354,0.001,76350,2.0459857320785524
12533.429083954543,16910,50.0,-5.556095280000001,86600,235,1732,367,0.0035792498418595643,0.001,76550,2.023405728340149
12540.582456290722,16922,50.0,-5.465711820000001,86800,235,1736,368,0.0035645349533297123,0.001,76750,2.0383597826957702
12553.418558903039,16940,50.0,-5.448346660000001,87000,235,1740,369,0.0033564980048686266,0.001,76950,2.0243845486640932
12576.831217043102,16968,50.0,-5.500527209999999,87200,235,1744,370,0.0035573985986411573,0.001,77150,1.9868811058998108
12587.984079703689,16985,50.0,-5.45547789,87400,235,1748,370,0.0026193279796279966,0.001,77350,2.0075282979011537
12600.387664981186,17003,50.0,-5.373203650000001,87600,235,1752,371,0.0038825385761447253,0.001,77550,2.049466609954834
12613.009096127003,17020,50.0,-5.38692324,87800,235,1756,372,0.0033539154776372013,0.001,77750,2.062479751110077
12632.100816816092,17045,50.0,-5.41808728,88000,235,1760,373,0.004528159915935248,0.001,77950,2.0403092193603514
12643.556393317878,17058,50.0,-5.401609060000001,88200,235,1764,374,0.0031412428035400806,0.001,78150,2.031042878627777
12661.910022169352,17081,50.0,-5.39750913,88400,235,1768,374,0.0046802294347435235,0.001,78350,1.9964535713195801
12674.956571996212,17102,50.0,-5.361471000000002,88600,235,1772,375,0.00360664650099352,0.001,78550,2.012548506259918
12687.356164824218,17118,50.0,-5.29591712,88800,235,1776,376,0.003614895937498659,0.001,78750,2.02949444770813
12692.985621515661,17129,50.0,-5.305138019999999,89000,235,1780,377,0.00278747039148584,0.001,78950,2.024259638786316
12698.806341543794,17142,50.0,-5.338545150000001,89200,235,1784,378,0.003252916515339166,0.001,79150,2.0128553080558778
12708.853948824108,17156,50.0,-5.3425036,89400,235,1788,379,0.0026991030178032814,0.001,79350,2.0026936602592467
12718.434302523732,17171,50.0,-5.315136990000001,89600,235,1792,379,0.0033024289552122353,0.001,79550,2.0349210834503175
12734.771681129932,17190,50.0,-5.319575249999998,89800,235,1796,380,0.003029924160800874,0.001,79750,1.9950826835632325
12743.401583589613,17202,50.0,-5.351077090000001,90000,235,1800,381,0.003580036114435643,0.001,79950,2.0019704246520997
12762.092373851687,17227,50.0,-5.3650268400000005,90200,235,1804,382,0.0032379464246332645,0.001,80150,2.0540494823455813
12774.804976616055,17243,50.0,-5.389268249999999,90400,235,1808,383,0.0036285199248231948,0.001,80350,1.9954056715965272
12794.31964893639,17266,50.0,-5.3872526700000005,90600,235,1812,384,0.004097773656249046,0.001,80550,2.0092388439178466
12799.388893876225,17274,50.0,-5.3970885599999985,90800,235,1816,384,0.004477072334848345,0.001,80750,2.0207968068122866
12811.563323028386,17286,50.0,-5.352830320000001,91000,235,1820,385,0.0032399498391896485,0.001,80950,2.004460949897766
12835.8738280572,17313,50.0,-5.3908561299999995,91200,235,1824,386,0.003910115126054734,0.001,81150,2.0366375279426574
12857.90235939622,17338,50.0,-5.383969969999999,91400,235,1828,387,0.004159955962095409,0.001,81350,2.006541314125061
12884.84998331964,17369,50.0,-5.408829750000001,91600,235,1832,388,0.004353237950708717,0.001,81550,2.013774492740631
12900.565535571426,17386,50.0,-5.45946357,91800,235,1836,389,0.003649686402641237,0.001,81750,2.0127623581886294
12910.264115393162,17400,50.0,-5.434333279999999,92000,236,1840,389,0.00305872856406495,0.001,81950,2.012491533756256
12926.916353419423,17422,50.0,-5.4304054,92200,236,1844,390,0.003552577414084226,0.001,82150,2.01316525220871
12942.661381352693,17445,50.0,-5.46479849,92400,236,1848,391,0.0038184195873327553,0.001,82350,1.9906974267959594
12953.613948781043,17461,50.0,-5.4769676500000015,92600,236,1852,392,0.0031866224156692625,0.001,82550,1.991216263771057
12975.849604181945,17486,50.0,-5.510911139999998,92800,236,1856,393,0.002630025832913816,0.001,82750,2.0064753890037537
12991.397211372852,17505,50.0,-5.454361169999999,93000,236,1860,393,0.004060263147111982,0.001,82950,2.0347502064704894
13018.068423274904,17529,50.0,-5.51334951,93200,236,1864,394,0.0029811368719674645,0.001,83150,2.027618024349213
13036.16323678568,17553,50.0,-5.530661329999999,93400,236,1868,395,0.0034543970483355223,0.001,83350,1.982459647655487
13046.714229162782,17573,50.0,-5.510674249999999,93600,236,1872,396,0.0032463226513937114,0.001,83550,1.9672285771369935
13056.987554010004,17585,50.0,-5.487037890000002,93800,236,1876,397,0.0037804265529848636,0.001,83750,2.0290580797195434
13074.1620006077,17610,50.0,-5.5770244500000015,94000,236,1880,397,0.0034852566383779047,0.001,83950,1.9899636602401733
13080.687572780997,17619,50.0,-5.5509340599999994,94200,236,1884,398,0.003604713603854179,0.001,84150,2.00257883310318
13097.795021884143,17637,50.0,-5.566608839999999,94400,236,1888,399,0.003974004902411252,0.001,84350,2.0221252274513244
13102.45831085369,17645,50.0,-5.508560750000002,94600,236,1892,400,0.002777521365787834,0.001,84550,1.9991051697731017
13109.264186181128,17660,50.0,-5.446884989999998,94800,236,1896,401,0.0038791585084982216,0.001,84750,1.973717088699341
13124.448676910251,17678,50.0,-5.478361179999999,95000,236,1900,401,0.0037355125090107323,0.001,84950,1.9701651883125306
13141.5567583628,17700,50.0,-5.467430260000001,95200,236,1904,402,0.004474497514311224,0.001,85150,2.000389552116394
13167.384266402572,17723,50.0,-5.4927157000000015,95400,236,1908,403,0.0033602526620961724,0.001,85350,1.9467694449424744
13175.686815991998,17735,50.0,-5.42986592,95600,236,1912,404,0.0034907104168087244,0.001,85550,1.9589315724372864
13201.147419732064,17766,50.0,-5.534358159999999,95800,236,1916,405,0.0036974200559780003,0.001,85750,1.9750811409950257
13223.238963834941,17792,50.0,-5.572764040000001,96000,236,1920,405,0.0030844248249195516,0.001,85950,1.9770241260528565
13241.124013643712,17814,50.0,-5.49709785,96200,236,1924,406,0.004475192378740758,0.001,86150,1.9489745998382568
13253.757478386164,17830,50.0,-5.43455704,96400,236,1928,407,0.0029676204384304584,0.001,86350,1.9574484825134277
13272.563871964812,17850,50.0,-5.401097850000001,96600,236,1932,408,0.0038127435953356327,0.001,86550,1.9698350596427918
13280.805756956339,17865,50.0,-5.371284150000001,96800,236,1936,409,0.00519849612377584,0.001,86750,1.9682820749282837
13296.64597659558,17884,50.0,-5.379620170000001,97000,236,1940,410,0.003368126971181482,0.001,86950,1.946242516040802
13328.190231513232,17911,50.0,-5.391975639999999,97200,236,1944,410,0.0029373243637382984,0.001,87150,1.988026728630066
13341.596143007278,17928,50.0,-5.35112479,97400,236,1948,411,0.004904465461149812,0.001,87350,1.9728574752807617
13363.245861902833,17953,50.0,-5.417628239999999,97600,236,1952,412,0.003721245143096894,0.001,87550,1.9197506880760193
13377.862927060574,17969,50.0,-5.353917170000001,97800,236,1956,413,0.0032090574817266316,0.001,87750,1.9579461669921876
13389.51142084971,17984,50.0,-5.348814820000001,98000,236,1960,414,0.003241179003380239,0.001,87950,1.9665199041366577
13404.137841764838,18008,50.0,-5.311775099999998,98200,236,1964,415,0.0028897376521490516,0.001,88150,1.942197916507721
13415.38988051191,18025,50.0,-5.291018770000001,98400,236,1968,415,0.0033397304988466202,0.001,88350,1.9393434882164002
13425.104227364063,18036,50.0,-5.30888981,98600,236,1972,416,0.003030072229448706,0.001,88550,1.9240107178688048
13440.56392436102,18056,50.0,-5.345136360000001,98800,236,1976,417,0.0034968185937032104,0.001,88750,1.907052309513092
13449.809395983815,18071,50.0,-5.276245610000001,99000,236,1980,418,0.0035950312740169466,0.001,88950,1.956471152305603
13460.55512944609,18083,50.0,-5.296054120000001,99200,236,1984,419,0.0032378143537789583,0.001,89150,1.9221933937072755
13478.491158604622,18105,50.0,-5.30424617,99400,236,1988,420,0.0034400739963166417,0.001,89350,1.9088287734985352
13491.352645937353,18118,50.0,-5.33484191,99600,236,1992,420,0.002844276241958141,0.001,89550,1.9442488026618958
13507.040474716574,18135,50.0,-5.3845008,99800,236,1996,421,0.002952823704108596,0.001,89750,1.9495403861999512
13524.592537336051,18157,50.0,-5.37978423,100000,236,2000,422,0.0045843578735366465,0.001,89950,1.9286976623535157
13543.275316100568,18177,50.0,-5.379121679999998,100200,236,2004,423,0.005114900693297386,0.001,90150,1.957385549545288
13557.97140513733,18195,50.0,-5.351393479999998,100400,236,2008,424,0.0025176208012271674,0.001,90350,1.9308985161781311
13581.931901741773,18220,50.0,-5.387209339999999,100600,236,2012,425,0.0035708843404427173,0.001,90550,1.9414583587646483
